422056 Mental Health and Retardation,,,,,,,,0,"427,113",,,"427,113",,"647,769",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422062 State Medicaid - MH,,,,,,,,0,"1,024,127",,,"1,024,127",,"1,200,000",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
433034 Child Day Treatment - Federal,,,,,,,,0,"74,808",,,"74,808",,"74,808",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
433070 Substance Abuse - Federal - ADA MHA Block Grant 97,,,,,,,,0,0,,,0,,"102,552",,"102,552",,"102,552","102,552",,"102,552"
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 24112,,,,,,,0,,"1,561,481",,"1,561,481",,"2,052,929","102,552",,"102,552","102,552",,"102,552"
,,,,,,,,,,,,,,,,,,,,,
24121 MH PATH,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
422056 Mental Health and Retardation,,,,,,,,0,"44,084",,,"44,084",,"75,576",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
433267 MH PATH Grant,,,,,,,,0,"70,176",,,"70,176",,"70,176",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 24121,,,,,,,0,,"114,260",,"114,260",,"145,752",0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
24123 Harbour,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
415506 Contracts - Other,,,,,,,,0,"5,000",,,"5,000",,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422056 Mental Health and Retardation,,,,,,,,0,"272,716",,,"272,716",,"267,974",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422062 State Medicaid - MH,,,,,,,,0,"164,764",,,"164,764",,"200,000",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
433505 CO - Occuring FBG,,,,,,,,0,"35,856",,,"35,856",,"16,434",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 24123,,,,,,,0,,"478,336",,"478,336",,"484,408",0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
GovMax V5,,,,,,,,,,,,9,,,,,12/6/2013   9:52:51AM - ET,,,,
,,"Revenue Line Item Budget Report grouped by Fund, Department",,,,,,,,,,,,,,,,,,,
City of Virginia Beach,,,,,,,,,,,,,,Fiscal Year 2010,,,,,,,
Account,,,,,,,,FY 2008,FY 2009,,,FY 2009,,FY 2010,,FY 2011,,FY 2012,FY 2013,,FY 2014
,,,,,,,,,,,,,,,,,,,,,
Code,,,,Revenue Description,,,,Actual,Adopted,,,Amended,,Budget,,Budget,,Budget,Budget,,Budget
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,002 General Fund,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
0240 Human Services,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
24201 MR Program Clinical Support,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
415047 MH/MR/SA Self-Pay,,,,,,,,0,0,,,0,,"2,500",,"2,500",,"2,500","2,500",,"2,500"
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 24201,,,,,,,0,,0,,0,,"2,500","2,500",,"2,500","2,500",,"2,500"
,,,,,,,,,,,,,,,,,,,,,
24202 MR Case Management,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
415047 MH/MR/SA Self-Pay,,,,,,,,0,"6,230",,,"6,230",,"7,285",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422056 Mental Health and Retardation,,,,,,,,0,"115,275",,,"115,275",,"105,275",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422063 State Medicaid - MR,,,,,,,,0,"1,553,246",,,"1,553,246",,"2,503,479",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422541 MR OBRA,,,,,,,,0,"19,229",,,"19,229",,"19,229",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 24202,,,,,,,0,,"1,693,980",,"1,693,980",,"2,635,268",0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
24203 MR Employment Services,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
415047 MH/MR/SA Self-Pay,,,,,,,,0,"9,726",,,"9,726",,"6,033",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415054 State Rehabilitation Services,,,,,,,,0,"380,608",,,"380,608",,"330,327",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422056 Mental Health and Retardation,,,,,,,,0,"72,740",,,"72,740",,"54,740",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422063 State Medicaid - MR,,,,,,,,0,"62,392",,,"62,392",,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422092 Medicaid Waiver,,,,,,,,0,"380,984",,,"380,984",,"340,984",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 24203,,,,,,,0,,"906,450",,"906,450",,"732,084",0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
24204 MR Skillquest,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
415047 MH/MR/SA Self-Pay,,,,,,,,0,"10,968",,,"10,968",,"2,420",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415506 Contracts - Other,,,,,,,,0,"240,427",,,"240,427",,"300,427",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422056 Mental Health and Retardation,,,,,,,,0,"174,605",,,"174,605",,"150,605",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422063 State Medicaid - MR,,,,,,,,0,"81,519",,,"81,519",,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422092 Medicaid Waiver,,,,,,,,0,"2,081,604",,,"2,081,604",,"2,018,685",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422541 MR OBRA,,,,,,,,0,"32,964",,,"32,964",,"14,967",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 24204,,,,,,,0,,"2,622,087",,"2,622,087",,"2,487,104",0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
24205 MR Respite Care Program,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
415047 MH/MR/SA Self-Pay,,,,,,,,0,"78,971",,,"78,971",,"78,971",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 24205,,,,,,,0,,"78,971",,"78,971",,"78,971",0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
24206 MR Infant Stimulation Program,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
422056 Mental Health and Retardation,,,,,,,,0,"39,936",,,"39,936",,"39,936",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 24206,,,,,,,0,,"39,936",,"39,936",,"39,936",0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
24207 MR Supportive Living,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
415047 MH/MR/SA Self-Pay,,,,,,,,0,"11,853",,,"11,853",,"6,853",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422056 Mental Health and Retardation,,,,,,,,0,"239,341",,,"239,341",,"239,341",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422063 State Medicaid - MR,,,,,,,,0,"479,614",,,"479,614",,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422092 Medicaid Waiver,,,,,,,,0,"1,032,359",,,"1,032,359",,"779,334",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422601 ICF/MR Medicaid,,,,,,,,0,"32,929",,,"32,929",,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 24207,,,,,,,0,,"1,796,096",,"1,796,096",,"1,025,528",0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
24209 MR Family Support,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
422056 Mental Health and Retardation,,,,,,,,0,"139,319",,,"139,319",,"10,079",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422092 Medicaid Waiver,,,,,,,,0,"80,000",,,"80,000",,"60,000",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422574 MH Family Support,,,,,,,,0,0,,,0,,"45,553",,"45,553",,"45,553","45,553",,"45,553"
,,,,,,,,,,,,,,,,,,,,,
422575 MR Children's Family Support,,,,,,,,0,0,,,0,,"25,200",,"25,200",,"25,200","25,200",,"25,200"
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 24209,,,,,,,0,,"219,319",,"219,319",,"140,832","70,753",,"70,753","70,753",,"70,753"
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
GovMax V5,,,,,,,,,,,,10,,,,,12/6/2013   9:52:51AM - ET,,,,
,,"Revenue Line Item Budget Report grouped by Fund, Department",,,,,,,,,,,,,,,,,,,
City of Virginia Beach,,,,,,,,,,,,,,Fiscal Year 2010,,,,,,,
Account,,,,,,,,FY 2008,FY 2009,,,FY 2009,,FY 2010,,FY 2011,,FY 2012,FY 2013,,FY 2014
,,,,,,,,,,,,,,,,,,,,,
Code,,,,Revenue Description,,,,Actual,Adopted,,,Amended,,Budget,,Budget,,Budget,Budget,,Budget
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,002 General Fund,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
0240 Human Services,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
24210 MR Supportive Living - Homes,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
415047 MH/MR/SA Self-Pay,,,,,,,,0,"157,400",,,"157,400",,"167,400",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422056 Mental Health and Retardation,,,,,,,,0,"368,117",,,"368,117",,"368,117",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422063 State Medicaid - MR,,,,,,,,0,"275,811",,,"275,811",,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422092 Medicaid Waiver,,,,,,,,0,"1,564,685",,,"1,564,685",,"1,765,116",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 24210,,,,,,,0,,"2,366,013",,"2,366,013",,"2,300,633",0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
24211 MR Kentucky Avenue Project,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
415047 MH/MR/SA Self-Pay,,,,,,,,0,"33,347",,,"33,347",,"25,000",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422601 ICF/MR Medicaid,,,,,,,,0,"1,418,410",,,"1,418,410",,"1,437,862",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 24211,,,,,,,0,,"1,451,757",,"1,451,757",,"1,462,862",0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
24212 MR Early Intervention,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
422056 Mental Health and Retardation,,,,,,,,0,"346,013",,,"346,013",,"346,013",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
433041 MR - Part H,,,,,,,,0,"417,363",,,"417,363",,"417,363",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 24212,,,,,,,0,,"763,376",,"763,376",,"763,376",0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
24213 Colby Way ICF/MR,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
415047 MH/MR/SA Self-Pay,,,,,,,,0,"31,003",,,"31,003",,"33,404",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422601 ICF/MR Medicaid,,,,,,,,0,"808,286",,,"808,286",,"814,793",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 24213,,,,,,,0,,"839,289",,"839,289",,"848,197",0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
24214 BizNet Village,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
415047 MH/MR/SA Self-Pay,,,,,,,,0,"60,000",,,"60,000",,"100,000",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422601 ICF/MR Medicaid,,,,,,,,0,"3,529,305",,,"3,529,305",,"3,835,332",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 24214,,,,,,,0,,"3,589,305",,"3,589,305",,"3,935,332",0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
24303 Detoxification Services,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
415047 MH/MR/SA Self-Pay,,,,,,,,0,"1,477",,,"1,477",,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415049 Alcohol Detoxification Fees,,,,,,,,0,"55,000",,,"55,000",,"1,000",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415509 Medical Monitoring - Local Board,,,,,,,,0,0,,,0,,"48,000",,"48,000",,"48,000","48,000",,"48,000"
,,,,,,,,,,,,,,,,,,,,,
422055 DCJS - Alcohol Detox,,,,,,,,0,"102,995",,,"102,995",,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422056 Mental Health and Retardation,,,,,,,,0,"1,650,534",,,"1,650,534",,"1,647,789",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422521 SA - State Facilities Diversion SP,,,,,,,,0,"165,816",,,"165,816",,"90,816",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
422576 SA Region V Residential,,,,,,,,0,"131,208",,,"131,208",,"131,208",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
433070 Substance Abuse - Federal - ADA MHA Block Grant 97,,,,,,,,0,"108,104",,,"108,104",,"108,104",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
433269 SA - Drug Federal Block Grant,,,,,,,,0,"117,991",,,"117,991",,"117,991",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
433271 SA Residential Pos Federal Block Grant,,,,,,,,0,"65,255",,,"65,255",,"65,232",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
433561 FBG State Facility Diversion,,,,,,,,0,"20,616",,,"20,616",,"20,616",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 24303,,,,,,,0,,"2,418,996",,"2,418,996",,"2,230,756","48,000",,"48,000","48,000",,"48,000"
,,,,,,,,,,,,,,,,,,,,,
24304 MHSA Adult Day Treatment Services,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
415047 MH/MR/SA Self-Pay,,,,,,,,0,"2,000",,,"2,000",,"1,400",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422056 Mental Health and Retardation,,,,,,,,0,"443,938",,,"443,938",,"379,987",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422062 State Medicaid - MH,,,,,,,,0,"122,694",,,"122,694",,"58,000",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
433070 Substance Abuse - Federal - ADA MHA Block Grant 97,,,,,,,,0,"37,429",,,"37,429",,"37,429",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
433269 SA - Drug Federal Block Grant,,,,,,,,0,"68,049",,,"68,049",,"68,049",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 24304,,,,,,,0,,"674,110",,"674,110",,"544,865",0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
GovMax V5,,,,,,,,,,,,11,,,,,12/6/2013   9:52:51AM - ET,,,,
,,"Revenue Line Item Budget Report grouped by Fund, Department",,,,,,,,,,,,,,,,,,,
City of Virginia Beach,,,,,,,,,,,,,,Fiscal Year 2010,,,,,,,
Account,,,,,,,,FY 2008,FY 2009,,,FY 2009,,FY 2010,,FY 2011,,FY 2012,FY 2013,,FY 2014
,,,,,,,,,,,,,,,,,,,,,
Code,,,,Revenue Description,,,,Actual,Adopted,,,Amended,,Budget,,Budget,,Budget,Budget,,Budget
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,002 General Fund,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
0240 Human Services,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
24305 SA Prevention,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
415502 SA - SAIP/SIP/NIC Contracts,,,,,,,,0,"99,000",,,"99,000",,"99,000",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415506 Contracts - Other,,,,,,,,0,"1,600",,,"1,600",,"1,500",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422056 Mental Health and Retardation,,,,,,,,0,"386,961",,,"386,961",,"309,252",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
433270 SA - Primary Prev Federal Block Grant,,,,,,,,0,"297,624",,,"297,624",,"297,624",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 24305,,,,,,,0,,"785,185",,"785,185",,"707,376",0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
24313 SA Adult Correctional Services,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
415047 MH/MR/SA Self-Pay,,,,,,,,0,"12,000",,,"12,000",,"10,000",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422056 Mental Health and Retardation,,,,,,,,0,"50,531",,,"50,531",,"325,264",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422522 SA - Jail Services SP,,,,,,,,0,"27,776",,,"27,776",,"75,000",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
433502 SA SP Jail Services,,,,,,,,0,"165,144",,,"165,144",,"165,144",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 24313,,,,,,,0,,"255,451",,"255,451",,"575,408",0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
24314 SA - HIV Prevention,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
422056 Mental Health and Retardation,,,,,,,,0,"177,357",,,"177,357",,"267,948",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 24314,,,,,,,0,,"177,357",,"177,357",,"267,948",0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
24315 SA - Project LINK,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
415506 Contracts - Other,,,,,,,,0,"3,000",,,"3,000",,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422056 Mental Health and Retardation,,,,,,,,0,"2,561",,,"2,561",,"1,632",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422062 State Medicaid - MH,,,,,,,,0,"223,000",,,"223,000",,"226,579",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422376 SE Family Project,,,,,,,,0,"20,000",,,"20,000",,"20,000",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
433033 Substance Abuse Treatment - Federal,,,,,,,,0,"95,688",,,"95,688",,"95,664",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
433070 Substance Abuse - Federal - ADA MHA Block Grant 97,,,,,,,,0,"104,203",,,"104,203",,"104,203",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
433269 SA - Drug Federal Block Grant,,,,,,,,0,"93,227",,,"93,227",,"93,227",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 24315,,,,,,,0,,"541,679",,"541,679",,"541,305",0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
24401 Child Services,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
422105 State Public Assistance Grants,,,,,,,,0,"4,450,449",,,"4,450,449",,"5,123,640",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
433072 Federal Public Assistance Grants,,,,,,,,0,"5,560,538",,,"5,560,538",,"5,357,756",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 24401,,,,,,,0,,"10,010,987",,"10,010,987",,"10,481,396",0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
24402 Benefit Program,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
416123 Medicaid Out-Station Revenue,,,,,,,,0,"68,125",,,"68,125",,"68,125",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422105 State Public Assistance Grants,,,,,,,,0,"3,074,956",,,"3,074,956",,"3,145,453",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
433072 Federal Public Assistance Grants,,,,,,,,0,"4,078,321",,,"4,078,321",,"4,062,470",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 24402,,,,,,,0,,"7,221,402",,"7,221,402",,"7,276,048",0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
24403 Employment Services,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
422105 State Public Assistance Grants,,,,,,,,0,"2,479,558",,,"2,479,558",,"2,801,713",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
433072 Federal Public Assistance Grants,,,,,,,,0,"8,114,610",,,"8,114,610",,"8,054,075",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 24403,,,,,,,0,,"10,594,168",,"10,594,168",,"10,855,788",0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
24404 Community Services,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
415064 Custody Mediation Fees,,,,,,,,0,"11,200",,,"11,200",,"11,200",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422105 State Public Assistance Grants,,,,,,,,0,"128,469",,,"128,469",,"217,000",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
433072 Federal Public Assistance Grants,,,,,,,,0,"578,737",,,"578,737",,"514,998",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 24404,,,,,,,0,,"718,406",,"718,406",,"743,198",0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
GovMax V5,,,,,,,,,,,,12,,,,,12/6/2013   9:52:51AM - ET,,,,
,,"Revenue Line Item Budget Report grouped by Fund, Department",,,,,,,,,,,,,,,,,,,
City of Virginia Beach,,,,,,,,,,,,,,Fiscal Year 2010,,,,,,,
Account,,,,,,,,FY 2008,FY 2009,,,FY 2009,,FY 2010,,FY 2011,,FY 2012,FY 2013,,FY 2014
,,,,,,,,,,,,,,,,,,,,,
Code,,,,Revenue Description,,,,Actual,Adopted,,,Amended,,Budget,,Budget,,Budget,Budget,,Budget
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,002 General Fund,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
0240 Human Services,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
24405 Adult Services,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
422105 State Public Assistance Grants,,,,,,,,0,"122,782",,,"122,782",,"202,798",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
433072 Federal Public Assistance Grants,,,,,,,,0,"971,812",,,"971,812",,"910,858",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 24405,,,,,,,0,,"1,094,594",,"1,094,594",,"1,113,656",0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
24501 Virginia Beach Juvenile Detention Center,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
422450 Juvenile Justice Block Grant,,,,,,,,0,"2,013,000",,,"2,013,000",,"2,227,469",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422451 DJJ State Ward Reimbursement,,,,,,,,0,"10,000",,,"10,000",,"2,000",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
433450 USDA - Juvenile Detention Center,,,,,,,,0,"90,000",,,"90,000",,"82,000",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 24501,,,,,,,0,,"2,113,000",,"2,113,000",,"2,311,469",0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
24602 Pendleton Child Service Center,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
414001 Interest on Bank Deposits,,,,,,,,0,"9,500",,,"9,500",,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415016 Family Evaluation Fees,,,,,,,,0,"102,991",,,"102,991",,"101,492",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415552 CSA - DSS,,,,,,,,0,"847,712",,,"847,712",,"847,712",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
416054 City of Chesapeake,,,,,,,,0,"170,232",,,"170,232",,"175,339",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
416064 School Board/Chesapeake,,,,,,,,0,"84,668",,,"84,668",,"87,208",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422002 Tidewater Regional Group Home Commission,,,,,,,,0,"366,459",,,"366,459",,"366,459",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
433001 USDA/Pendleton Child Service Center,,,,,,,,0,"12,500",,,"12,500",,"16,100",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 24602,,,,,,,0,,"1,594,062",,"1,594,062",,"1,594,310",0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
24702 CSA Administration and Social Services,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
415020 CSA - Court Services Support Payments,,,,,,,,0,"50,700",,,"50,700",,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
