,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
417001 Court Fines and Forfeitures,,,,,,,,"3,563,257","3,609,013",,,"3,609,013",,"3,800,000",,"3,953,520",,"4,032,590","4,113,242",,"4,195,507"
,,,,,,,,,,,,,,,,,,,,,
417002 Parking Tickets,,,,,,,,565,0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
420003 Rolling Stock Taxes,,,,,,,,"16,435","28,174",,,"28,174",,"34,844",,"35,896",,"36,434","36,981",,"37,536"
,,,,,,,,,,,,,,,,,,,,,
420004 Mobile Homes Sales Tax,,,,,,,,"32,092","37,425",,,"37,425",,"41,714",,"42,974",,"43,619","44,273",,"44,937"
,,,,,,,,,,,,,,,,,,,,,
420005 Passenger Car Rental Tax,,,,,,,,"979,371","932,611",,,"932,611",,"1,026,796",,"1,057,805",,"1,073,672","1,089,777",,"1,106,124"
,,,,,,,,,,,,,,,,,,,,,
422019 State Aid Law Enforcement Reimbursement,,,,,,,,"9,227,541","10,936,280",,,"10,936,280",,"10,936,280",,"11,248,963",,"11,417,697","11,588,963",,"11,762,797"
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
422045 Recordation Fee,,,,,,,,"1,056,319","326,542",,,"326,542",,"2,013,700",,"2,043,905",,"2,074,564","2,105,682",,"2,137,267"
,,,,,,,,,,,,,,,,,,,,,
422908 Spay and Neuter Contribution,,,,,,,,"2,073",0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
430002 Public Law 95-469 Refuge Revenue Sharing Act,,,,,,,,0,"121,533",,,"121,533",,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
491001 Specific Fund Reserves,,,,,,,,0,"21,087,917",,,"21,087,917",,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 00002,,,,,,,"783,888,989",,"831,689,197",,"831,735,659",,"814,578,097","812,838,487",,"817,194,952","821,577,852",,"825,987,409"
,,,,,,,,,,,,,,,,,,,,,
,,,,,,9000 General,,"783,888,989","831,689,197",,,"831,735,659",,"814,578,097",,"812,838,487",,"817,194,952","821,577,852",,"825,987,409"
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,002 General Fund,,,"932,232,918","976,802,320",,,"976,850,029",,"967,676,882",,"971,164,929",,"978,260,889","985,447,423",,"992,717,428"
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,098 School Reserve Special Revenue Fund,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
0900 Transfer to Other Funds,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
90098 Transfer to Other Funds,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
491001 Specific Fund Reserves,,,,,,,,0,"11,000,000",,,"11,000,000",,"14,000,000",,"14,070,000",,"14,140,350","14,211,052",,"14,282,107"
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 90098,,,,,,,0,,"11,000,000",,"11,000,000",,"14,000,000","14,070,000",,"14,140,350","14,211,052",,"14,282,107"
,,,,,,,,,,,,,,,,,,,,,
,,,0900 Transfer to Other Funds,,,,,0,"11,000,000",,,"11,000,000",,"14,000,000",,"14,070,000",,"14,140,350","14,211,052",,"14,282,107"
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
098 School Reserve Special Revenue Fund,,,,,,,,0,"11,000,000",,,"11,000,000",,"14,000,000",,"14,070,000",,"14,140,350","14,211,052",,"14,282,107"
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,107 School Equipment Replacement Special Revenue Fund,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
0500 Public Education,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
80107 Reserve for Contingencies,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
491001 Specific Fund Reserves,,,,,,,,0,"902,602",,,"902,602",,"453,782",,"456,051",,"458,331","460,623",,"462,926"
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 80107,,,,,,,0,,"902,602",,"902,602",,"453,782","456,051",,"458,331","460,623",,"462,926"
,,,,,,,,,,,,,,,,,,,,,
,,,,,0500 Public Education,,,,0,,"902,602",,"902,602",,"453,782","456,051",,"458,331","460,623",,"462,926"
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
GovMax V5,,,,,,,,,,,,26,,,,,12/6/2013   9:39:42AM - ET,,,,
,,"Revenue Line Item Budget Report grouped by Fund, Department",,,,,,,,,,,,,,,,,,,
City of Virginia Beach,,,,,,,,,,,,,,Fiscal Year 2014,,,,,,,
Account,,,,,,,,FY 2012,FY 2013,,,FY 2013,,FY 2014,,FY 2015,,FY 2016,FY 2017,,FY 2018
,,,,,,,,,,,,,,,,,,,,,
Code,,,,Revenue Description,,,,Actual,Adopted,,,Amended,,Budget,,Budget,,Budget,Budget,,Budget
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
107 School Equipment Replacement Special Revenue Fund,,,,,,,,0,"902,602",,,"902,602",,"453,782",,"456,051",,"458,331","460,623",,"462,926"
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,108 School Instructional Technology Fund,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
0500 Public Education,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
50030 Instructional Technology,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
491001 Specific Fund Reserves,,,,,,,,0,0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 50030,,,,,,,0,,0,,0,,0,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,0500 Public Education,,,,0,,0,,0,,0,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
108 School Instructional Technology Fund,,,,,,,,0,0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,109 School Vending Operations Fund,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
0500 Public Education,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
50901 School Vending Operations,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
414001 Interest on Bank Deposits,,,,,,,,860,0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
416055 Miscellaneous Revenue,,,,,,,,0,0,,,0,,"192,550",,"192,550",,"192,550","192,550",,"192,550"
,,,,,,,,,,,,,,,,,,,,,
418044 Vending Operating Receipts,,,,,,,,"192,550","192,550",,,"192,550",,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
491001 Specific Fund Reserves,,,,,,,,0,"137,011",,,"137,011",,"170,497",,"171,349",,"172,206","173,067",,"173,932"
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 50901,,,,,,,"193,410",,"329,561",,"329,561",,"363,047","363,899",,"364,756","365,617",,"366,482"
,,,,,,,,,,,,,,,,,,,,,
,,,,,0500 Public Education,,,,"193,410",,"329,561",,"329,561",,"363,047","363,899",,"364,756","365,617",,"366,482"
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
109 School Vending Operations Fund,,,,,,,,"193,410","329,561",,,"329,561",,"363,047",,"363,899",,"364,756","365,617",,"366,482"
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,112 School Communication Tower Technology Fund,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
0500 Public Education,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
51600 Communication Tower Technology,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
414001 Interest on Bank Deposits,,,,,,,,"7,044","10,000",,,"10,000",,"10,000",,"10,201",,"10,303","10,406",,"10,510"
,,,,,,,,,,,,,,,,,,,,,
414168 Rent - Wireless Communication Tower - Use 414256,,,,,,,,"441,815","250,000",,,"250,000",,"250,000",,"255,025",,"257,575","260,151",,"262,753"
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
491001 Specific Fund Reserves,,,,,,,,0,"340,000",,,"340,000",,"340,000",,"341,700",,"343,409","345,126",,"346,851"
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 51600,,,,,,,"448,859",,"600,000",,"600,000",,"600,000","606,926",,"611,287","615,683",,"620,114"
,,,,,,,,,,,,,,,,,,,,,
,,,,,0500 Public Education,,,,"448,859",,"600,000",,"600,000",,"600,000","606,926",,"611,287","615,683",,"620,114"
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
112 School Communication Tower Technology Fund,,,,,,,,"448,859","600,000",,,"600,000",,"600,000",,"606,926",,"611,287","615,683",,"620,114"
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,114 School Cafeteria Fund,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
0500 Public Education,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
50050 Food Services,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
414001 Interest on Bank Deposits,,,,,,,,"9,158","8,091",,,"8,091",,"9,051",,"9,233",,"9,325","9,418",,"9,512"
,,,,,,,,,,,,,,,,,,,,,
415133 Charges For Services,,,,,,,,"12,564,893","14,030,889",,,"14,030,889",,"13,789,527",,"14,203,213",,"14,629,309","15,068,188",,"15,520,234"
,,,,,,,,,,,,,,,,,,,,,
416096 USDA Rebates from Vendors,,,,,,,,"207,373","130,000",,,"130,000",,"207,000",,"208,035",,"209,075","210,120",,"211,171"
,,,,,,,,,,,,,,,,,,,,,
422187 School Meal Payments,,,,,,,,"489,788","485,000",,,"485,000",,"488,000",,"490,440",,"492,892","495,356",,"497,833"
,,,,,,,,,,,,,,,,,,,,,
433152 National School Meal Program,,,,,,,,"12,465,025","12,149,920",,,"12,149,920",,"12,244,502",,"12,305,725",,"12,367,254","12,429,090",,"12,491,235"
,,,,,,,,,,,,,,,,,,,,,
433178 USDA Commodities,,,,,,,,"1,402,194","1,211,921",,,"1,211,921",,"1,431,480",,"1,438,637",,"1,445,830","1,453,059",,"1,460,324"
,,,,,,,,,,,,,,,,,,,,,
491001 Specific Fund Reserves,,,,,,,,0,"327,306",,,"327,306",,"431,394",,"433,551",,"435,719","437,898",,"440,087"
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 50050,,,,,,,"27,138,431",,"28,343,127",,"28,343,127",,"28,600,954","29,088,834",,"29,589,404","30,103,129",,"30,630,396"
,,,,,,,,,,,,,,,,,,,,,
,,,,,0500 Public Education,,,,"27,138,431",,"28,343,127",,"28,343,127",,"28,600,954","29,088,834",,"29,589,404","30,103,129",,"30,630,396"
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
GovMax V5,,,,,,,,,,,,27,,,,,12/6/2013   9:39:42AM - ET,,,,
,,"Revenue Line Item Budget Report grouped by Fund, Department",,,,,,,,,,,,,,,,,,,
City of Virginia Beach,,,,,,,,,,,,,,Fiscal Year 2014,,,,,,,
Account,,,,,,,,FY 2012,FY 2013,,,FY 2013,,FY 2014,,FY 2015,,FY 2016,FY 2017,,FY 2018
,,,,,,,,,,,,,,,,,,,,,
Code,,,,Revenue Description,,,,Actual,Adopted,,,Amended,,Budget,,Budget,,Budget,Budget,,Budget
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,114 School Cafeteria Fund,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,114 School Cafeteria Fund,,,,"27,138,431","28,343,127",,,"28,343,127",,"28,600,954",,"29,088,834",,"29,589,404","30,103,129",,"30,630,396"
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,115 School Operating Fund,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
0500 Public Education,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
GovMax V5,,,,,,,,,,,,28,,,,,12/6/2013   9:39:42AM - ET,,,,
,,"Revenue Line Item Budget Report grouped by Fund, Department",,,,,,,,,,,,,,,,,,,
City of Virginia Beach,,,,,,,,,,,,,,Fiscal Year 2014,,,,,,,
Account,,,,,,,,FY 2012,FY 2013,,,FY 2013,,FY 2014,,FY 2015,,FY 2016,FY 2017,,FY 2018
,,,,,,,,,,,,,,,,,,,,,
Code,,,,Revenue Description,,,,Actual,Adopted,,,Amended,,Budget,,Budget,,Budget,Budget,,Budget
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,115 School Operating Fund,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
0500 Public Education,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
50010 Instruction,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
414058 Sale of School Vehicles,,,,,,,,"221,578","15,000",,,"15,000",,"15,000",,"15,075",,"15,150","15,226",,"15,302"
,,,,,,,,,,,,,,,,,,,,,
414081 Rent of Facilities,,,,,,,,"332,257","450,000",,,"450,000",,"450,000",,"452,250",,"454,511","456,784",,"459,068"
,,,,,,,,,,,,,,,,,,,,,
415131 Tuition - Regular Day,,,,,,,,"178,038","100,000",,,"100,000",,"100,000",,"100,500",,"101,003","101,508",,"102,015"
,,,,,,,,,,,,,,,,,,,,,
415134 Tuition - General Adult Education,,,,,,,,"305,942","142,839",,,"142,839",,"142,839",,"143,553",,"144,271","144,992",,"145,717"
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
415135 Tuition - Summer School,,,,,,,,"649,790","700,000",,,"700,000",,"700,000",,"703,500",,"707,018","710,553",,"714,105"
,,,,,,,,,,,,,,,,,,,,,
415138 Tuition - Vocational Adult Education,,,,,,,,"81,593","169,750",,,"169,750",,"169,750",,"170,599",,"171,452","172,309",,"173,171"
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
415139 Tuition - Drivers Education,,,,,,,,"339,732","322,125",,,"322,125",,"322,125",,"323,736",,"325,354","326,981",,"328,616"
,,,,,,,,,,,,,,,,,,,,,
415141 Tuition - LPN Program,,,,,,,,"19,750","25,575",,,"25,575",,"25,575",,"25,703",,"25,831","25,961",,"26,090"
,,,,,,,,,,,,,,,,,,,,,
415142 Open Campus Tuition,,,,,,,,"21,434","20,811",,,"20,811",,"20,811",,"20,915",,"21,020","21,125",,"21,230"
,,,,,,,,,,,,,,,,,,,,,
415990 Consolidated Benefits Office,,,,,,,,"662,283","702,737",,,"702,737",,"722,283",,"725,894",,"729,523","733,171",,"736,837"
,,,,,,,,,,,,,,,,,,,,,
416055 Miscellaneous Revenue,,,,,,,,"348,133","95,000",,,"95,000",,"95,000",,"100,786",,"103,809","106,923",,"110,131"
,,,,,,,,,,,,,,,,,,,,,
416086 Sale of Salvage Materials,,,,,,,,"502,523","12,000",,,"12,000",,"12,000",,"12,731",,"13,113","13,506",,"13,911"
,,,,,,,,,,,,,,,,,,,,,
416088 Insurance Proceeds,,,,,,,,"30,721",0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
416127 Indirect Cost - Grants,,,,,,,,"154,199","550,000",,,"550,000",,"550,000",,"552,750",,"555,514","558,291",,"561,083"
,,,,,,,,,,,,,,,,,,,,,
416252 School Risk Management Fund Balance,,,,,,,,0,0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
420000 Commonwealth Target Adjustment,,,,,,,,0,"3,479,228",,,"3,479,228",,"3,442,748",,"3,477,175",,"3,494,561","3,512,034",,"3,529,594"
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
422169 State Share Sales Tax,,,,,,,,"72,266,667","69,064,589",,,"69,064,589",,"70,522,688",,"70,875,301",,"71,229,678","71,585,826",,"71,943,755"
,,,,,,,,,,,,,,,,,,,,,
422170 Social Security Reimbursement,,,,,,,,"10,038,165","10,073,286",,,"10,073,286",,"9,966,493",,"10,016,325",,"10,066,407","10,116,739",,"10,167,323"
,,,,,,,,,,,,,,,,,,,,,
422171 Retirement Reimbursement,,,,,,,,"9,095,806","16,815,888",,,"16,815,888",,"16,637,613",,"14,862,380",,"14,936,692","15,011,375",,"15,086,432"
,,,,,,,,,,,,,,,,,,,,,
422172 Life Insurance Reimbursement,,,,,,,,"368,749","649,889",,,"649,889",,"643,000",,"646,215",,"649,446","652,693",,"655,956"
,,,,,,,,,,,,,,,,,,,,,
422173 Basic School Aid,,,,,,,,"165,011,640","168,036,256",,,"168,036,256",,"168,989,496",,"172,441,054",,"173,284,043","174,131,247",,"174,982,687"
,,,,,,,,,,,,,,,,,,,,,
422174 Special Education - Foster Children,,,,,,,,"324,797",0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
422175 Special Education - SOQ,,,,,,,,"19,379,803","18,481,230",,,"18,481,230",,"18,405,861",,"18,497,890",,"18,590,379","18,683,331",,"18,776,748"
,,,,,,,,,,,,,,,,,,,,,
422176 Vocational Funds - SOQ,,,,,,,,"3,031,935","2,518,321",,,"2,518,321",,"2,491,623",,"2,504,081",,"2,516,601","2,529,184",,"2,541,830"
,,,,,,,,,,,,,,,,,,,,,
422177 Foster Home Children - Regular,,,,,,,,"207,920","548,362",,,"548,362",,"265,116",,"266,442",,"267,774","269,113",,"270,459"
,,,,,,,,,,,,,,,,,,,,,
422180 Summer Schools - Remedial,,,,,,,,"1,130,920","1,173,172",,,"1,173,172",,"299,770",,"301,269",,"302,775","304,289",,"305,810"
,,,,,,,,,,,,,,,,,,,,,
422182 Gifted and Talented Aid - SOQ,,,,,,,,"1,843,745","1,868,432",,,"1,868,432",,"1,848,624",,"1,857,867",,"1,867,156","1,876,492",,"1,885,874"
,,,,,,,,,,,,,,,,,,,,,
"422185 Prevention, Intervention, and Remediation",,,,,,,,"2,786,103","3,330,683",,,"3,330,683",,"3,295,373",,"3,311,850",,"3,328,409","3,345,051",,"3,361,776"
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
422189 Visually Impaired,,,,,,,,"31,865",0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422197 Special Education - Home Bound,,,,,,,,"54,338","55,766",,,"55,766",,"99,199",,"99,695",,"100,193","100,694",,"101,197"
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
422198 Special Education - Regional Program Payment,,,,,,,,"8,027,638","8,104,869",,,"8,104,869",,"8,643,658",,"8,686,876",,"8,730,310","8,773,962",,"8,817,832"
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
422200 Vocational - Adult Education,,,,,,,,"35,479",0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422201 Vocational Education - Occupational/Technical Ed,,,,,,,,"224,603","328,986",,,"328,986",,"348,222",,"349,963",,"351,713","353,472",,"355,239"
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
422202 Vocational - Equipment - State,,,,,,,,"88,140",0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422204 English as a Second Language Payments,,,,,,,,"558,275","599,483",,,"599,483",,"556,287",,"554,006",,"556,776","559,560",,"562,358"
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
422209 At-Risk Initiative,,,,,,,,"1,605,895","1,954,938",,,"1,954,938",,"1,935,709",,"1,969,971",,"1,979,821","1,989,720",,"1,999,669"
,,,,,,,,,,,,,,,,,,,,,
422223 Class Size Initiative,,,,,,,,"2,337,996","3,036,295",,,"3,036,295",,"2,997,943",,"2,980,255",,"2,995,156","3,010,132",,"3,025,183"
,,,,,,,,,,,,,,,,,,,,,
422241 Other State Funds,,,,,,,,0,0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422706 Composite Index Hold Harmless,,,,,,,,"1,720,723",0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422810 Dual Enrollment,,,,,,,,"60,864",0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422976 Funding Loss Cap,,,,,,,,"5,310,804",0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
433141 Public Law 874,,,,,,,,"8,428,119","14,461,723",,,"14,461,723",,"14,461,723",,"14,534,032",,"14,606,702","14,679,735",,"14,753,134"
,,,,,,,,,,,,,,,,,,,,,
433144 Department of the Navy - NJROTC,,,,,,,,"320,318","100,000",,,"100,000",,"100,000",,"100,500",,"101,003","101,508",,"102,015"
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
433187 Department of Defense,,,,,,,,"2,265,205","1,500,000",,,"1,500,000",,"1,500,000",,"1,507,500",,"1,515,038","1,522,613",,"1,530,226"
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
GovMax V5,,,,,,,,,,,,29,,,,,12/6/2013   9:39:42AM - ET,,,,
,,"Revenue Line Item Budget Report grouped by Fund, Department",,,,,,,,,,,,,,,,,,,
City of Virginia Beach,,,,,,,,,,,,,,Fiscal Year 2014,,,,,,,
Account,,,,,,,,FY 2012,FY 2013,,,FY 2013,,FY 2014,,FY 2015,,FY 2016,FY 2017,,FY 2018
,,,,,,,,,,,,,,,,,,,,,
Code,,,,Revenue Description,,,,Actual,Adopted,,,Amended,,Budget,,Budget,,Budget,Budget,,Budget
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,115 School Operating Fund,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
0500 Public Education,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
50010 Instruction,,,,,,,,,,,,,,,,,,,,,
433289 Medicare Reimbursements/Medicare Services IEP's V,,,,,,,,"2,646,404","575,000",,,"575,000",,"575,000",,"577,875",,"580,764","583,668",,"586,587"
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 50010,,,,,,,"323,050,889",,"330,062,233",,"330,062,233",,"331,351,529","333,766,512",,"335,418,964","337,079,767",,"338,748,960"
,,,,,,,,,,,,,,,,,,,,,
50026 Technology,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
414001 Interest on Bank Deposits,,,,,,,,"74,609",0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 50026,,,,,,,"74,609",,0,,0,,0,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
ZZ115 City Manager Adjustment,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
435103 Federal Reimbursement of Interest,,,,,,,,0,"504,362",,,"504,362",,"504,362",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,Org Code ZZ115,,,,,,,0,,"504,362",,"504,362",,"504,362",0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,0500 Public Education,,,,"323,125,498",,"330,566,595",,"330,566,595",,"331,855,891","333,766,512",,"335,418,964","337,079,767",,"338,748,960"
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,115 School Operating Fund,,,,"323,125,498","330,566,595",,,"330,566,595",,"331,855,891",,"333,766,512",,"335,418,964","337,079,767",,"338,748,960"
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,116 School Grants Fund,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
0500 Public Education,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
GovMax V5,,,,,,,,,,,,30,,,,,12/6/2013   9:39:42AM - ET,,,,
,,"Revenue Line Item Budget Report grouped by Fund, Department",,,,,,,,,,,,,,,,,,,
City of Virginia Beach,,,,,,,,,,,,,,Fiscal Year 2014,,,,,,,
Account,,,,,,,,FY 2012,FY 2013,,,FY 2013,,FY 2014,,FY 2015,,FY 2016,FY 2017,,FY 2018
,,,,,,,,,,,,,,,,,,,,,
Code,,,,Revenue Description,,,,Actual,Adopted,,,Amended,,Budget,,Budget,,Budget,Budget,,Budget
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,116 School Grants Fund,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
0500 Public Education,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
50121 School Grants,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
416117 Miscellaneous Transfers between School Funds,,,,,,,,"3,547,951","3,202,852",,,"3,202,852",,"3,044,467",,"3,059,689",,"3,074,987","3,090,362",,"3,105,814"
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
422166 Miscellaneous State Revenue,,,,,,,,0,"2,155,908",,,"2,155,908",,"2,700,000",,"2,781,540",,"2,823,263","2,865,612",,"2,908,596"
,,,,,,,,,,,,,,,,,,,,,
422181 Early Reading Initiative,,,,,,,,"659,738","809,123",,,"809,123",,"675,790",,"679,169",,"682,565","685,978",,"689,408"
,,,,,,,,,,,,,,,,,,,,,
422184 EPIPen Grant,,,,,,,,0,"8,371",,,"8,371",,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
