80107 Reserve for Contingencies,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
491001 Specific Fund Reserves,,,,,,,,0,"453,782",,,"453,782","453,782",,"453,782",,"453,782","453,782",,"453,782"
,,,,,,,,,,,,,,,,,,,,
,,Org Code 80107,,,,,,,0,,"453,782",,,"453,782","453,782",,"453,782","453,782",,"453,782"
,,,,,,,,,,,,,,,,,,,,
,,,,,0500 Public Education,,,,0,,"453,782",,,"453,782","453,782",,"453,782","453,782",,"453,782"
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
107 School Equipment Replacement Special Revenue Fund,,,,,,,,0,"453,782",,,"453,782","453,782",,"453,782",,"453,782","453,782",,"453,782"
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,109 School Vending Operations Fund,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
0500 Public Education,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
50901 School Vending Operations,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
416055 Miscellaneous Revenue,,,,,,,,0,"192,550",,,"192,550","192,550",,"192,550",,"192,550","192,550",,"192,550"
,,,,,,,,,,,,,,,,,,,,
418044 Vending Operating Receipts,,,,,,,,0,0,,,0,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
491001 Specific Fund Reserves,,,,,,,,0,"170,497",,,"170,497","170,497",,"170,497",,"170,497","170,497",,"170,497"
,,,,,,,,,,,,,,,,,,,,
,,Org Code 50901,,,,,,,0,,"363,047",,,"363,047","363,047",,"363,047","363,047",,"363,047"
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
GovMax V5,,,,,,,,,,,,26,,,,12/5/2013   4:26:29PM - ET,,,,
,,"Revenue Line Item Budget Report grouped by Fund, Department",,,,,,,,,,,,,,,,,,
City of Virginia Beach,,,,,,,,,,,,,Fiscal Year 2015,,,,,,,
Account,,,,,,,,FY 2013,FY 2014,,,FY 2014,FY 2015,,FY 2016,,FY 2017,FY 2018,,FY 2019
,,,,,,,,,,,,,,,,,,,,
Code,,,,Revenue Description,,,,Actual,Adopted,,,Amended,Budget,,Budget,,Budget,Budget,,Budget
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,109 School Vending Operations Fund,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,0500 Public Education,,,,0,,"363,047",,,"363,047","363,047",,"363,047","363,047",,"363,047"
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
109 School Vending Operations Fund,,,,,,,,0,"363,047",,,"363,047","363,047",,"363,047",,"363,047","363,047",,"363,047"
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,112 School Communication Tower Technology Fund,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
0500 Public Education,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
51600 Communication Tower Technology,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
414001 Interest on Bank Deposits,,,,,,,,0,"10,000",,,"10,000","10,000",,"10,000",,"10,000","10,000",,"10,000"
,,,,,,,,,,,,,,,,,,,,
414168 Rent - Wireless Communication Tower - Use 414256,,,,,,,,0,"250,000",,,"250,000","250,000",,"250,000",,"250,000","250,000",,"250,000"
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
491001 Specific Fund Reserves,,,,,,,,0,"340,000",,,"340,000","340,000",,"340,000",,"340,000","340,000",,"340,000"
,,,,,,,,,,,,,,,,,,,,
,,Org Code 51600,,,,,,,0,,"600,000",,,"600,000","600,000",,"600,000","600,000",,"600,000"
,,,,,,,,,,,,,,,,,,,,
,,,,,0500 Public Education,,,,0,,"600,000",,,"600,000","600,000",,"600,000","600,000",,"600,000"
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
112 School Communication Tower Technology Fund,,,,,,,,0,"600,000",,,"600,000","600,000",,"600,000",,"600,000","600,000",,"600,000"
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,114 School Cafeteria Fund,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
0500 Public Education,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
50050 Food Services,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
414001 Interest on Bank Deposits,,,,,,,,0,"9,051",,,"9,051","9,051",,"9,051",,"9,051","9,051",,"9,051"
,,,,,,,,,,,,,,,,,,,,
415133 Charges For Services,,,,,,,,0,"13,789,527",,,"13,789,527","13,789,527",,"13,789,527",,"13,789,527","13,789,527",,"13,789,527"
,,,,,,,,,,,,,,,,,,,,
416096 USDA Rebates from Vendors,,,,,,,,0,"207,000",,,"207,000","207,000",,"207,000",,"207,000","207,000",,"207,000"
,,,,,,,,,,,,,,,,,,,,
422187 School Meal Payments,,,,,,,,0,"488,000",,,"488,000","488,000",,"488,000",,"488,000","488,000",,"488,000"
,,,,,,,,,,,,,,,,,,,,
433152 National School Meal Program,,,,,,,,0,"12,244,502",,,"12,244,502","12,244,502",,"12,244,502",,"12,244,502","12,244,502",,"12,244,502"
,,,,,,,,,,,,,,,,,,,,
433178 USDA Commodities,,,,,,,,0,"1,431,480",,,"1,431,480","1,431,480",,"1,431,480",,"1,431,480","1,431,480",,"1,431,480"
,,,,,,,,,,,,,,,,,,,,
491001 Specific Fund Reserves,,,,,,,,0,"431,394",,,"431,394","431,394",,"431,394",,"431,394","431,394",,"431,394"
,,,,,,,,,,,,,,,,,,,,
,,Org Code 50050,,,,,,,0,,"28,600,954",,,"28,600,954","28,600,954",,"28,600,954","28,600,954",,"28,600,954"
,,,,,,,,,,,,,,,,,,,,
,,,,,0500 Public Education,,,,0,,"28,600,954",,,"28,600,954","28,600,954",,"28,600,954","28,600,954",,"28,600,954"
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,114 School Cafeteria Fund,,,,0,"28,600,954",,,"28,600,954","28,600,954",,"28,600,954",,"28,600,954","28,600,954",,"28,600,954"
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,115 School Operating Fund,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
0500 Public Education,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
GovMax V5,,,,,,,,,,,,27,,,,12/5/2013   4:26:29PM - ET,,,,
,,"Revenue Line Item Budget Report grouped by Fund, Department",,,,,,,,,,,,,,,,,,
City of Virginia Beach,,,,,,,,,,,,,Fiscal Year 2015,,,,,,,
Account,,,,,,,,FY 2013,FY 2014,,,FY 2014,FY 2015,,FY 2016,,FY 2017,FY 2018,,FY 2019
,,,,,,,,,,,,,,,,,,,,
Code,,,,Revenue Description,,,,Actual,Adopted,,,Amended,Budget,,Budget,,Budget,Budget,,Budget
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,115 School Operating Fund,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
0500 Public Education,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
50010 Instruction,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
414058 Sale of School Vehicles,,,,,,,,0,"15,000",,,"15,000","15,000",,"15,000",,"15,000","15,000",,"15,000"
,,,,,,,,,,,,,,,,,,,,
414081 Rent of Facilities,,,,,,,,0,"450,000",,,"450,000","450,000",,"450,000",,"450,000","450,000",,"450,000"
,,,,,,,,,,,,,,,,,,,,
415131 Tuition - Regular Day,,,,,,,,0,"100,000",,,"100,000","100,000",,"100,000",,"100,000","100,000",,"100,000"
,,,,,,,,,,,,,,,,,,,,
415134 Tuition - General Adult Education,,,,,,,,0,"142,839",,,"142,839","142,839",,"142,839",,"142,839","142,839",,"142,839"
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
415135 Tuition - Summer School,,,,,,,,0,"700,000",,,"700,000","700,000",,"700,000",,"700,000","700,000",,"700,000"
,,,,,,,,,,,,,,,,,,,,
415138 Tuition - Vocational Adult Education,,,,,,,,0,"169,750",,,"169,750","169,750",,"169,750",,"169,750","169,750",,"169,750"
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
415139 Tuition - Drivers Education,,,,,,,,0,"322,125",,,"322,125","322,125",,"322,125",,"322,125","322,125",,"322,125"
,,,,,,,,,,,,,,,,,,,,
415141 Tuition - LPN Program,,,,,,,,0,"25,575",,,"25,575","25,575",,"25,575",,"25,575","25,575",,"25,575"
,,,,,,,,,,,,,,,,,,,,
415142 Open Campus Tuition,,,,,,,,0,"20,811",,,"20,811","20,811",,"20,811",,"20,811","20,811",,"20,811"
,,,,,,,,,,,,,,,,,,,,
415990 Consolidated Benefits Office,,,,,,,,0,"722,283",,,"722,283","722,283",,"722,283",,"722,283","722,283",,"722,283"
,,,,,,,,,,,,,,,,,,,,
416055 Miscellaneous Revenue,,,,,,,,0,"95,000",,,"95,000","95,000",,"95,000",,"95,000","95,000",,"95,000"
,,,,,,,,,,,,,,,,,,,,
416086 Sale of Salvage Materials,,,,,,,,0,"12,000",,,"12,000","12,000",,"12,000",,"12,000","12,000",,"12,000"
,,,,,,,,,,,,,,,,,,,,
416127 Indirect Cost - Grants,,,,,,,,0,"550,000",,,"550,000","550,000",,"550,000",,"550,000","550,000",,"550,000"
,,,,,,,,,,,,,,,,,,,,
420000 Commonwealth Target Adjustment,,,,,,,,0,"3,442,748",,,"3,442,748","3,442,748",,"3,442,748",,"3,442,748","3,442,748",,"3,442,748"
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
422169 State Share Sales Tax,,,,,,,,0,"70,522,688",,,"70,522,688","70,522,688",,"70,522,688",,"70,522,688","70,522,688",,"70,522,688"
,,,,,,,,,,,,,,,,,,,,
422170 Social Security Reimbursement,,,,,,,,0,"9,966,493",,,"9,966,493","9,966,493",,"9,966,493",,"9,966,493","9,966,493",,"9,966,493"
,,,,,,,,,,,,,,,,,,,,
422171 Retirement Reimbursement,,,,,,,,0,"16,637,613",,,"16,637,613","16,637,613",,"16,637,613",,"16,637,613","16,637,613",,"16,637,613"
,,,,,,,,,,,,,,,,,,,,
422172 Life Insurance Reimbursement,,,,,,,,0,"643,000",,,"643,000","643,000",,"643,000",,"643,000","643,000",,"643,000"
,,,,,,,,,,,,,,,,,,,,
422173 Basic School Aid,,,,,,,,0,"168,989,496",,,"168,989,496","168,989,496",,"168,989,496",,"168,989,496","168,989,496",,"168,989,496"
,,,,,,,,,,,,,,,,,,,,
422175 Special Education - SOQ,,,,,,,,0,"18,405,861",,,"18,405,861","18,405,861",,"18,405,861",,"18,405,861","18,405,861",,"18,405,861"
,,,,,,,,,,,,,,,,,,,,
422176 Vocational Funds - SOQ,,,,,,,,0,"2,491,623",,,"2,491,623","2,491,623",,"2,491,623",,"2,491,623","2,491,623",,"2,491,623"
,,,,,,,,,,,,,,,,,,,,
422177 Foster Home Children - Regular,,,,,,,,0,"265,116",,,"265,116","265,116",,"265,116",,"265,116","265,116",,"265,116"
,,,,,,,,,,,,,,,,,,,,
422180 Summer Schools - Remedial,,,,,,,,0,"299,770",,,"299,770","299,770",,"299,770",,"299,770","299,770",,"299,770"
,,,,,,,,,,,,,,,,,,,,
422182 Gifted and Talented Aid - SOQ,,,,,,,,0,"1,848,624",,,"1,848,624","1,848,624",,"1,848,624",,"1,848,624","1,848,624",,"1,848,624"
,,,,,,,,,,,,,,,,,,,,
"422185 Prevention, Intervention, and Remediation",,,,,,,,0,"3,295,373",,,"3,295,373","3,295,373",,"3,295,373",,"3,295,373","3,295,373",,"3,295,373"
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
422197 Special Education - Home Bound,,,,,,,,0,"99,199",,,"99,199","99,199",,"99,199",,"99,199","99,199",,"99,199"
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
422198 Special Education - Regional Program Payment,,,,,,,,0,"8,643,658",,,"8,643,658","8,643,658",,"8,643,658",,"8,643,658","8,643,658",,"8,643,658"
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
422201 Vocational Education - Occupational/Technical Ed,,,,,,,,0,"348,222",,,"348,222","348,222",,"348,222",,"348,222","348,222",,"348,222"
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
422204 English as a Second Language Payments,,,,,,,,0,"556,287",,,"556,287","556,287",,"556,287",,"556,287","556,287",,"556,287"
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
422209 At-Risk Initiative,,,,,,,,0,"1,935,709",,,"1,935,709","1,935,709",,"1,935,709",,"1,935,709","1,935,709",,"1,935,709"
,,,,,,,,,,,,,,,,,,,,
422223 Class Size Initiative,,,,,,,,0,"2,997,943",,,"2,997,943","2,997,943",,"2,997,943",,"2,997,943","2,997,943",,"2,997,943"
,,,,,,,,,,,,,,,,,,,,
433141 Public Law 874,,,,,,,,0,"14,461,723",,,"14,461,723","14,461,723",,"14,461,723",,"14,461,723","14,461,723",,"14,461,723"
,,,,,,,,,,,,,,,,,,,,
433144 Department of the Navy - NJROTC,,,,,,,,0,"100,000",,,"100,000","100,000",,"100,000",,"100,000","100,000",,"100,000"
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
433187 Department of Defense,,,,,,,,0,"1,500,000",,,"1,500,000","1,500,000",,"1,500,000",,"1,500,000","1,500,000",,"1,500,000"
,,,,,,,,,,,,,,,,,,,,
433289 Medicare Reimbursements/Medicare Services IEP's V,,,,,,,,0,"575,000",,,"575,000","575,000",,"575,000",,"575,000","575,000",,"575,000"
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,Org Code 50010,,,,,,,0,,"331,351,529",,,"331,351,529","331,351,529",,"331,351,529","331,351,529",,"331,351,529"
,,,,,,,,,,,,,,,,,,,,
ZZ115 City Manager Adjustment,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
435103 Federal Reimbursement of Interest,,,,,,,,0,"504,362",,,"504,362",0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,Org Code ZZ115,,,,,,,0,,"504,362",,,0,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
,,,,,0500 Public Education,,,,0,,"331,855,891",,,"331,351,529","331,351,529",,"331,351,529","331,351,529",,"331,351,529"
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,115 School Operating Fund,,,,0,"331,855,891",,,"331,855,891","331,351,529",,"331,351,529",,"331,351,529","331,351,529",,"331,351,529"
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
GovMax V5,,,,,,,,,,,,28,,,,12/5/2013   4:26:29PM - ET,,,,
,,"Revenue Line Item Budget Report grouped by Fund, Department",,,,,,,,,,,,,,,,,,
City of Virginia Beach,,,,,,,,,,,,,Fiscal Year 2015,,,,,,,
Account,,,,,,,,FY 2013,FY 2014,,,FY 2014,FY 2015,,FY 2016,,FY 2017,FY 2018,,FY 2019
,,,,,,,,,,,,,,,,,,,,
Code,,,,Revenue Description,,,,Actual,Adopted,,,Amended,Budget,,Budget,,Budget,Budget,,Budget
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,116 School Grants Fund,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
0500 Public Education,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
50121 School Grants,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
416117 Miscellaneous Transfers between School Funds,,,,,,,,0,"3,044,467",,,"3,044,467","3,044,467",,"3,044,467",,"3,044,467","3,044,467",,"3,044,467"
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
422166 Miscellaneous State Revenue,,,,,,,,0,"2,700,000",,,"2,700,000","2,700,000",,"2,700,000",,"2,700,000","2,700,000",,"2,700,000"
,,,,,,,,,,,,,,,,,,,,
422181 Early Reading Initiative,,,,,,,,0,"675,790",,,"675,790","675,790",,"675,790",,"675,790","675,790",,"675,790"
,,,,,,,,,,,,,,,,,,,,
422184 EPIPen Grant,,,,,,,,0,0,,,0,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
422225 Technology Initiative,,,,,,,,0,"7,567,705",,,"7,567,705","7,567,705",,"7,567,705",,"7,567,705","7,567,705",,"7,567,705"
,,,,,,,,,,,,,,,,,,,,
422232 Four-Year Old Initiative,,,,,,,,0,"2,509,056",,,"2,509,056","2,509,056",,"2,509,056",,"2,509,056","2,509,056",,"2,509,056"
,,,,,,,,,,,,,,,,,,,,
422363 New Teacher Mentor Program Grant,,,,,,,,0,"29,662",,,"29,662","29,662",,"29,662",,"29,662","29,662",,"29,662"
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
422377 Individual Student Alternative,,,,,,,,0,"62,869",,,"62,869","62,869",,"62,869",,"62,869","62,869",,"62,869"
,,,,,,,,,,,,,,,,,,,,
422401 Algebra Readiness Initiative,,,,,,,,0,"470,488",,,"470,488","470,488",,"470,488",,"470,488","470,488",,"470,488"
,,,,,,,,,,,,,,,,,,,,
422420 Special Education - Jail Program,,,,,,,,0,"218,103",,,"218,103","218,103",,"218,103",,"218,103","218,103",,"218,103"
,,,,,,,,,,,,,,,,,,,,
422461 Race to GED,,,,,,,,0,"64,188",,,"64,188","64,188",,"64,188",,"64,188","64,188",,"64,188"
,,,,,,,,,,,,,,,,,,,,
422691 Juvenile Detention Home Grant,,,,,,,,0,"921,713",,,"921,713","921,713",,"921,713",,"921,713","921,713",,"921,713"
,,,,,,,,,,,,,,,,,,,,
422813 Advanced Placement Fee Program,,,,,,,,0,"26,050",,,"26,050","26,050",,"26,050",,"26,050","26,050",,"26,050"
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
422814 Career Switcher,,,,,,,,0,"5,500",,,"5,500","5,500",,"5,500",,"5,500","5,500",,"5,500"
,,,,,,,,,,,,,,,,,,,,
422815 National Board Certification,,,,,,,,0,"265,000",,,"265,000","265,000",,"265,000",,"265,000","265,000",,"265,000"
,,,,,,,,,,,,,,,,,,,,
422816 Opportunity Inc. - STEM,,,,,,,,0,"229,113",,,"229,113","229,113",,"229,113",,"229,113","229,113",,"229,113"
,,,,,,,,,,,,,,,,,,,,
422817 VA Initiative for Speech & Pathology,,,,,,,,0,"22,607",,,"22,607","22,607",,"22,607",,"22,607","22,607",,"22,607"
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
422978 GED Expansion,,,,,,,,0,0,,,0,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
422979 General Adult Education,,,,,,,,0,"34,586",,,"34,586","34,586",,"34,586",,"34,586","34,586",,"34,586"
,,,,,,,,,,,,,,,,,,,,
422980 Industry Certification Examinations,,,,,,,,0,"57,201",,,"57,201","57,201",,"57,201",,"57,201","57,201",,"57,201"
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
422981 Virginia Middle School Teacher Corps,,,,,,,,0,"45,000",,,"45,000","45,000",,"45,000",,"45,000","45,000",,"45,000"
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
433142 Adult Basic Education,,,,,,,,0,"304,345",,,"304,345","304,345",,"304,345",,"304,345","304,345",,"304,345"
,,,,,,,,,,,,,,,,,,,,
433149 Preschool Incentive Grant,,,,,,,,0,"685,766",,,"685,766","685,766",,"685,766",,"685,766","685,766",,"685,766"
,,,,,,,,,,,,,,,,,,,,
433153 Title I,,,,,,,,0,"13,720,546",,,"13,720,546","13,720,546",,"13,720,546",,"13,720,546","13,720,546",,"13,720,546"
,,,,,,,,,,,,,,,,,,,,
433154 Title VI-B - Public Law 94-142,,,,,,,,0,"23,513,549",,,"23,513,549","23,513,549",,"23,513,549",,"23,513,549","23,513,549",,"23,513,549"
,,,,,,,,,,,,,,,,,,,,
433161 Title II,,,,,,,,0,"2,544,508",,,"2,544,508","2,544,508",,"2,544,508",,"2,544,508","2,544,508",,"2,544,508"
,,,,,,,,,,,,,,,,,,,,
433169 Carl Perkins Vocational and Applied Technology Act,,,,,,,,0,"836,594",,,"836,594","836,594",,"836,594",,"836,594","836,594",,"836,594"
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
433171 McKinney Homeless Education,,,,,,,,0,"76,600",,,"76,600","76,600",,"76,600",,"76,600","76,600",,"76,600"
,,,,,,,,,,,,,,,,,,,,
433339 English Literacy - Civics Education,,,,,,,,0,0,,,0,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
433430 Miscellaneous Federal Grant Revenue,,,,,,,,0,"4,500,000",,,"4,500,000","4,500,000",,"4,500,000",,"4,500,000","4,500,000",,"4,500,000"
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
433904 Title III,,,,,,,,0,"733,609",,,"733,609","733,609",,"733,609",,"733,609","733,609",,"733,609"
,,,,,,,,,,,,,,,,,,,,
433910 Startalk Elementary Chinese,,,,,,,,0,"57,866",,,"57,866","57,866",,"57,866",,"57,866","57,866",,"57,866"
,,,,,,,,,,,,,,,,,,,,
434210 21st Century Learning Communities,,,,,,,,0,0,,,0,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
434212 COPS - Securing Our Schools,,,,,,,,0,0,,,0,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
435201 MY CAA - ALC,,,,,,,,0,"5,000",,,"5,000","5,000",,"5,000",,"5,000","5,000",,"5,000"
,,,,,,,,,,,,,,,,,,,,
435202 MY CAA - LPN,,,,,,,,0,"10,000",,,"10,000","10,000",,"10,000",,"10,000","10,000",,"10,000"
,,,,,,,,,,,,,,,,,,,,
435203 ED Jobs Funds,,,,,,,,0,"1,102,550",,,"1,102,550","1,102,550",,"1,102,550",,"1,102,550","1,102,550",,"1,102,550"
,,,,,,,,,,,,,,,,,,,,
,,Org Code 50121,,,,,,,0,,"67,040,031",,,"67,040,031","67,040,031",,"67,040,031","67,040,031",,"67,040,031"
,,,,,,,,,,,,,,,,,,,,
,,,,,0500 Public Education,,,,0,,"67,040,031",,,"67,040,031","67,040,031",,"67,040,031","67,040,031",,"67,040,031"
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,116 School Grants Fund,,,,0,"67,040,031",,,"67,040,031","67,040,031",,"67,040,031",,"67,040,031","67,040,031",,"67,040,031"
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,117 School Textbook Fund,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
GovMax V5,,,,,,,,,,,,29,,,,12/5/2013   4:26:29PM - ET,,,,
,,"Revenue Line Item Budget Report grouped by Fund, Department",,,,,,,,,,,,,,,,,,
City of Virginia Beach,,,,,,,,,,,,,Fiscal Year 2015,,,,,,,
Account,,,,,,,,FY 2013,FY 2014,,,FY 2014,FY 2015,,FY 2016,,FY 2017,FY 2018,,FY 2019
,,,,,,,,,,,,,,,,,,,,
Code,,,,Revenue Description,,,,Actual,Adopted,,,Amended,Budget,,Budget,,Budget,Budget,,Budget
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,117 School Textbook Fund,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
0500 Public Education,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
50099 Textbook,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
414001 Interest on Bank Deposits,,,,,,,,0,"100,000",,,"100,000","100,000",,"100,000",,"100,000","100,000",,"100,000"
,,,,,,,,,,,,,,,,,,,,
416140 Lost and Damaged Textbooks,,,,,,,,0,"10,000",,,"10,000","10,000",,"10,000",,"10,000","10,000",,"10,000"
,,,,,,,,,,,,,,,,,,,,
422192 Department of Education Subsidy,,,,,,,,0,"3,606,022",,,"3,606,022","3,606,022",,"3,606,022",,"3,606,022","3,606,022",,"3,606,022"
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
491001 Specific Fund Reserves,,,,,,,,0,"5,840,406",,,"5,840,406","5,840,406",,"5,840,406",,"5,840,406","5,840,406",,"5,840,406"
,,,,,,,,,,,,,,,,,,,,
,,Org Code 50099,,,,,,,0,,"9,556,428",,,"9,556,428","9,556,428",,"9,556,428","9,556,428",,"9,556,428"
,,,,,,,,,,,,,,,,,,,,
,,,,,0500 Public Education,,,,0,,"9,556,428",,,"9,556,428","9,556,428",,"9,556,428","9,556,428",,"9,556,428"
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,117 School Textbook Fund,,,,0,"9,556,428",,,"9,556,428","9,556,428",,"9,556,428",,"9,556,428","9,556,428",,"9,556,428"
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,119 School Athletic Special Revenue Fund,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
0500 Public Education,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
50025 Athletics,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
414001 Interest on Bank Deposits,,,,,,,,0,"5,000",,,"5,000","5,000",,"5,000",,"5,000","5,000",,"5,000"
,,,,,,,,,,,,,,,,,,,,
415203 Football,,,,,,,,0,"250,000",,,"250,000","250,000",,"250,000",,"250,000","250,000",,"250,000"
,,,,,,,,,,,,,,,,,,,,
415204 Basketball,,,,,,,,0,"120,000",,,"120,000","120,000",,"120,000",,"120,000","120,000",,"120,000"
,,,,,,,,,,,,,,,,,,,,
415205 Wrestling,,,,,,,,0,"13,000",,,"13,000","13,000",,"13,000",,"13,000","13,000",,"13,000"
,,,,,,,,,,,,,,,,,,,,
415206 Soccer,,,,,,,,0,"42,000",,,"42,000","42,000",,"42,000",,"42,000","42,000",,"42,000"
,,,,,,,,,,,,,,,,,,,,
