"Expenditure Line Item Budget Report grouped by Fund, Department",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
City of Virginia Beach,,,,,,,,,,,,,Fiscal Year 2013,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Account,,,,,,,,FY 2011,FY 2012,,FY 2012,FY 2013,,FY 2014,FY 2015,,FY 2016,,FY 2017,,
24602 Pendleton Child Service Center ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
603402,,Laundry and Dry Cleaning,,,,,,"3,275","3,488",,"3,488","3,488",,"3,593","3,700",,"3,811",,"3,926",,
,,,,,,,,,,,,,,,,,,,,,
603406,,Refuse Disposal Services,,,,,,605,957,,957,957,,986,"1,015",,"1,046",,"1,077",,
,,,,,,,,,,,,,,,,,,,,,
603407,,Other Contractual Services,,,,,,184,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
604103,,Telecommunications - Internal,,,,,,"12,643","15,758",,"15,758","15,758",,"15,758","15,758",,"15,758",,"15,758",,
,,,,,,,,,,,,,,,,,,,,,
604201,,City Garage Charges,,,,,,"2,177","3,677",,"3,677","3,677",,"3,787","3,901",,"4,018",,"4,138",,
,,,,,,,,,,,,,,,,,,,,,
604203,,City Garage - Fuel,,,,,,526,979,,979,979,,"1,008","1,039",,"1,070",,"1,102",,
,,,,,,,,,,,,,,,,,,,,,
604401,,Print Shop Charges,,,,,,"14,241","10,466",,"10,466","12,678",,"12,678","12,678",,"12,678",,"12,678",,
,,,,,,,,,,,,,,,,,,,,,
604501,,Risk Management Charges,,,,,,"3,360","3,360",,"3,360","6,169",,"7,094","8,159",,"9,382",,"10,790",,
,,,,,,,,,,,,,,,,,,,,,
605101,,Electrical Services,,,,,,"32,436","37,606",,"37,606","37,606",,"38,734","39,896",,"41,093",,"42,326",,
,,,,,,,,,,,,,,,,,,,,,
605103,,Water Services,,,,,,"2,234","2,700",,"2,700","2,700",,"2,781","2,864",,"2,950",,"3,039",,
,,,,,,,,,,,,,,,,,,,,,
605104,,Sewerage Services,,,,,,"3,055","4,237",,"4,237","4,322",,"4,452","4,585",,"4,723",,"4,864",,
,,,,,,,,,,,,,,,,,,,,,
605201,,Postal Services,,,,,,148,"2,682",,"2,682","2,682",,"2,762","2,845",,"2,931",,"3,019",,
,,,,,,,,,,,,,,,,,,,,,
605203,,Telecommunications,,,,,,"1,564","1,479",,"1,479","1,479",,"1,523","1,569",,"1,616",,"1,665",,
,,,,,,,,,,,,,,,,,,,,,
605501,,Professional Improvement,,,,,,"3,505","4,742",,"4,742","4,742",,"4,884","5,031",,"5,182",,"5,337",,
,,,,,,,,,,,,,,,,,,,,,
605502,,Travel - Routine,,,,,,"1,214","3,506",,"3,506","3,506",,"3,611","3,720",,"3,831",,"3,946",,
,,,,,,,,,,,,,,,,,,,,,
605507,,Mandated Certification,,,,,,385,"3,602",,"3,602","3,602",,"3,710","3,821",,"3,936",,"4,054",,
,,,,,,,,,,,,,,,,,,,,,
605899,,Miscellaneous,,,,,,0,357,,357,357,,368,379,,390,,402,,
,,,,,,,,,,,,,,,,,,,,,
606001,,Office Supplies,,,,,,"9,133","14,380",,"14,380","9,950",,"10,249","10,556",,"10,873",,"11,199",,
,,,,,,,,,,,,,,,,,,,,,
606003,,Food (U.S.D.A.),,,,,,"6,021","12,750",,"12,750","2,158",,"2,223","2,289",,"2,358",,"2,429",,
,,,,,,,,,,,,,,,,,,,,,
606004,,Medical Supplies,,,,,,"1,917",459,,459,"1,817",,"1,872","1,928",,"1,985",,"2,045",,
,,,,,,,,,,,,,,,,,,,,,
606005,,Custodial and Cleaning Supplies,,,,,,328,0,,0,361,,372,383,,394,,406,,
,,,,,,,,,,,,,,,,,,,,,
606011,,Instructional Supplies,,,,,,"6,431","11,118",,"11,118","11,118",,"11,452","11,795",,"12,149",,"12,513",,
,,,,,,,,,,,,,,,,,,,,,
606016,,Radio Communication Equipment,,,,,,342,0,,0,460,,474,488,,503,,518,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
606099,,P-Card Purchases,,,,,,73,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606111,,"Computer Software < $5,000",,,,,,760,0,,0,"3,750",,"3,863","3,978",,"4,098",,"4,221",,
,,,,,,,,,,,,,,,,,,,,,
606112,,Computer Peripherals,,,,,,349,0,,0,800,,824,849,,874,,900,,
,,,,,,,,,,,,,,,,,,,,,
606412,,Books and Subscriptions,,,,,,396,"5,649",,"5,649","5,649",,"5,818","5,993",,"6,173",,"6,358",,
,,,,,,,,,,,,,,,,,,,,,
606420,,Food and Food Service Supplies,,,,,,"45,741","59,136",,"59,136","69,700",,"71,791","73,945",,"76,163",,"78,448",,
,,,,,,,,,,,,,,,,,,,,,
606422,,Household Supplies and Furnishings,,,,,,"2,917","13,854",,"13,854","4,544",,"4,680","4,821",,"4,965",,"5,114",,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
606427,,Recreational Supplies,,,,,,"10,897","11,240",,"11,240","11,240",,"11,577","11,925",,"12,282",,"12,651",,
,,,,,,,,,,,,,,,,,,,,,
606441,,Building Maintenance Supplies,,,,,,735,"8,160",,"8,160","2,400",,"2,472","2,546",,"2,623",,"2,701",,
,,,,,,,,,,,,,,,,,,,,,
607801,,Replace Computer Workstation,,,,,,"2,075",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
24602 Pendleton Child Service Center ,,,,,,,,"1,627,409","1,676,259",,"1,719,004","1,780,283",,"1,788,934","1,818,182",,"1,827,602",,"1,857,678",,
,,,,,,,,,,,,,,,,,,,,,
24702 CSA Administration and Social Services ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
601111,,Full Time Salaries,,,,,,"94,796",0,,"4,445",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
601130,,Professional Salaries,,,,,,0,"54,316",,"54,316","55,674",,"55,674","55,674",,"55,674",,"55,674",,
,,,,,,,,,,,,,,,,,,,,,
601170,,Clerical Salaries,,,,,,0,"40,480",,"40,480","43,566",,"43,566","43,566",,"43,566",,"43,566",,
,,,,,,,,,,,,,,,,,,,,,
602101,,F.I.C.A.,,,,,,"5,774","5,878",,"6,154","6,153",,"6,153","6,153",,"6,153",,"6,153",,
,,,,,,,,,,,,,,,,,,,,,
602104,,F.I.C.A. - Medicare,,,,,,"1,350","1,375",,"1,439","1,439",,"1,439","1,439",,"1,439",,"1,439",,
,,,,,,,,,,,,,,,,,,,,,
602201,,Retirement,,,,,,"16,665","16,665",,"17,447","20,522",,"20,522","22,508",,"22,508",,"24,492",,
,,,,,,,,,,,,,,,,,,,,,
602301,,Health Insurance,,,,,,"10,800","10,800",,"10,800","12,314",,"12,314","12,314",,"12,314",,"12,314",,
,,,,,,,,,,,,,,,,,,,,,
602302,,Life Insurance,,,,,,265,265,,278,"1,181",,"1,181","1,181",,"1,181",,"1,181",,
,,,,,,,,,,,,,,,,,,,,,
604103,,Telecommunications - Internal,,,,,,0,865,,865,865,,865,865,,865,,865,,
,,,,,,,,,,,,,,,,,,,,,
604501,,Risk Management Charges,,,,,,104,104,,104,407,,468,538,,619,,712,,
,,,,,,,,,,,,,,,,,,,,,
605711,,Other Purchased Services,,,,,,"12,385,651","13,799,155",,"13,799,155","13,056,090",,"13,447,773","13,851,206",,"14,266,742",,"14,694,744",,
,,,,,,,,,,,,,,,,,,,,,
606001,,Office Supplies,,,,,,0,"1,288",,"1,288",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
24702 CSA Administration and Social ,,,,,,,,"12,515,405","13,931,191",,"13,936,771","13,198,211",,"13,589,955","13,995,444",,"14,411,061",,"14,841,140",,
,,,,,,,,,,,,,,,,,,,,,
,,,0240 Human Services,,,,,,"104,501,392",,"107,855,150","109,584,987",,"106,030,865","107,940,900",,"110,046,797",,"111,329,820",,"113,529,663"
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
 0260 Emergency Medical Services    ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
26010 Administration ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
601100,,Executive Salaries,,,,,,0,"128,103",,"128,103","131,306",,"131,306","131,306",,"131,306",,"131,306",,
,,,,,,,,,,,,,,,,,,,,,
GovMax V5,,,,,,,,,,,135,,,,,,,,,,
,,,,,,,,,,,,,,,,12/5/2013   3:56:36PM - ET,,,,,
"Expenditure Line Item Budget Report grouped by Fund, Department",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
City of Virginia Beach,,,,,,,,,,,,,Fiscal Year 2013,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Account,,,,,,,,FY 2011,FY 2012,,FY 2012,FY 2013,,FY 2014,FY 2015,,FY 2016,,FY 2017,,
,,,,,,,,,,,,,,,,,,,,,
Code,Account Description,,,,,,,Actual,Adopted,,Amended,Budget,,Budget,Budget,,Budget,,Budget,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,     002 General Fund     ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
 0260 Emergency Medical Services    ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
26010 Administration ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
601110,,Middle Management Salaries,,,,,,0,"66,517",,"66,517",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
601111,,Full Time Salaries,,,,,,"408,692",0,,"9,555",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
601130,,Professional Salaries,,,,,,0,"119,487",,"119,487","122,474",,"122,474","122,474",,"122,474",,"122,474",,
,,,,,,,,,,,,,,,,,,,,,
601170,,Clerical Salaries,,,,,,0,"68,109",,"68,109","69,812",,"69,812","69,812",,"69,812",,"69,812",,
,,,,,,,,,,,,,,,,,,,,,
601300,,Part-Time Executive Salaries,,,,,,0,"27,969",,"27,969","28,668",,"28,668","28,668",,"28,668",,"28,668",,
,,,,,,,,,,,,,,,,,,,,,
601311,,Part Time Salaries,,,,,,0,0,,699,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
602101,,F.I.C.A.,,,,,,"23,891","24,624",,"25,061","20,711",,"20,711","20,835",,"20,959",,"21,083",,
,,,,,,,,,,,,,,,,,,,,,
602104,,F.I.C.A. - Medicare,,,,,,"5,826","5,969",,"6,118","5,128",,"5,128","5,128",,"5,128",,"5,128",,
,,,,,,,,,,,,,,,,,,,,,
602201,,Retirement,,,,,,"68,266","67,195",,"68,875","66,919",,"66,919","73,390",,"73,390",,"79,863",,
,,,,,,,,,,,,,,,,,,,,,
602301,,Health Insurance,,,,,,"37,800","37,800",,"37,800","36,942",,"36,942","36,942",,"36,942",,"36,942",,
,,,,,,,,,,,,,,,,,,,,,
602302,,Life Insurance,,,,,,"1,070","1,070",,"1,097","3,851",,"3,851","3,851",,"3,851",,"3,851",,
,,,,,,,,,,,,,,,,,,,,,
602309,,Flexible Benefits Program,,,,,,81,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
602950,,Cell Phone Stipend,,,,,,"1,440","1,440",,"1,440","1,440",,"1,440","1,440",,"1,440",,"1,440",,
,,,,,,,,,,,,,,,,,,,,,
603119,,Police Record Checks,,,,,,0,102,,102,"13,000",,"13,390","13,792",,"14,205",,"14,632",,
,,,,,,,,,,,,,,,,,,,,,
603201,,General Maintenance and Repair,,,,,,0,260,,260,260,,268,276,,284,,293,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
603301,,Media Advertising,,,,,,"1,530","1,632",,"1,632","1,632",,"1,681","1,731",,"1,783",,"1,837",,
,,,,,,,,,,,,,,,,,,,,,
603302,,Publicity and Public Relations,,,,,,172,0,,0,"1,650",,"1,700","1,750",,"1,803",,"1,857",,
,,,,,,,,,,,,,,,,,,,,,
603407,,Other Contractual Services,,,,,,45,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
604103,,Telecommunications - Internal,,,,,,"14,099","9,000",,"9,000","14,100",,"14,100","14,100",,"14,100",,"14,100",,
,,,,,,,,,,,,,,,,,,,,,
604201,,City Garage Charges,,,,,,680,680,,680,680,,700,721,,743,,765,,
,,,,,,,,,,,,,,,,,,,,,
604401,,Print Shop Charges,,,,,,"7,163","10,383",,"10,383","7,383",,"7,383","7,383",,"7,383",,"7,383",,
,,,,,,,,,,,,,,,,,,,,,
604501,,Risk Management Charges,,,,,,"1,121","1,121",,"1,121","4,540",,"5,221","6,004",,"6,905",,"7,940",,
,,,,,,,,,,,,,,,,,,,,,
605101,,Electrical Services,,,,,,"1,768",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605201,,Postal Services,,,,,,"3,871","5,080",,"5,080","5,080",,"5,232","5,389",,"5,551",,"5,718",,
,,,,,,,,,,,,,,,,,,,,,
605203,,Telecommunications,,,,,,"1,086","3,060",,"3,060","3,060",,"3,152","3,246",,"3,344",,"3,444",,
,,,,,,,,,,,,,,,,,,,,,
605501,,Professional Improvement,,,,,,431,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605502,,Travel - Routine,,,,,,251,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605505,,Travel - Workshops,,,,,,9,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605507,,Mandated Certification,,,,,,87,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605801,,Dues and Association Membership,,,,,,456,900,,900,900,,927,955,,983,,"1,013",,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
606001,,Office Supplies,,,,,,"5,885","5,500",,"5,500","5,500",,"5,665","5,835",,"6,010",,"6,190",,
,,,,,,,,,,,,,,,,,,,,,
606004,,Medical Supplies,,,,,,"3,570",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606027,,Volunteer Recognition Items,,,,,,0,0,,0,"1,501",,"1,546","1,592",,"1,640",,"1,689",,
,,,,,,,,,,,,,,,,,,,,,
606099,,P-Card Purchases,,,,,,463,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606111,,"Computer Software < $5,000",,,,,,170,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606412,,Books and Subscriptions,,,,,,99,204,,204,209,,215,222,,228,,235,,
,,,,,,,,,,,,,,,,,,,,,
606420,,Food and Food Service Supplies,,,,,,61,204,,204,204,,210,216,,223,,230,,
,,,,,,,,,,,,,,,,,,,,,
606425,,Uniforms and Wearing Apparel,,,,,,496,557,,557,557,,574,591,,609,,627,,
,,,,,,,,,,,,,,,,,,,,,
606426,,Protective Apparel and Supplies,,,,,,757,510,,510,510,,525,541,,557,,574,,
,,,,,,,,,,,,,,,,,,,,,
606429,,Photographic Supplies,,,,,,0,0,,0,"3,500",,"3,605","3,713",,"3,825",,"3,939",,
,,,,,,,,,,,,,,,,,,,,,
606435,,Other Operating Supplies,,,,,,75,204,,204,204,,210,216,,223,,230,,
,,,,,,,,,,,,,,,,,,,,,
26010 Administration ,,,,,,,,"591,411","587,680",,"600,227","551,721",,"553,555","562,122",,"564,370",,"573,263",,
,,,,,,,,,,,,,,,,,,,,,
26020 Operations ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
601110,,Middle Management Salaries,,,,,,0,"105,391",,"105,391","394,499",,"394,499","394,499",,"394,499",,"394,499",,
,,,,,,,,,,,,,,,,,,,,,
601111,,Full Time Salaries,,,,,,"150,472",0,,"9,153",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
601130,,Professional Salaries,,,,,,0,"44,682",,"44,682","45,798",,"45,798","45,798",,"45,798",,"45,798",,
,,,,,,,,,,,,,,,,,,,,,
601211,,Overtime,,,,,,"1,486",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
601401,,Contracted Manpower,,,,,,"13,664",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
602101,,F.I.C.A.,,,,,,"9,097","9,304",,"9,872","27,209",,"27,209","27,297",,"27,297",,"27,297",,
,,,,,,,,,,,,,,,,,,,,,
602104,,F.I.C.A. - Medicare,,,,,,"2,183","2,176",,"2,308","6,385",,"6,385","6,385",,"6,385",,"6,385",,
,,,,,,,,,,,,,,,,,,,,,
602201,,Retirement,,,,,,"26,383","26,383",,"27,992","91,053",,"91,053","99,859",,"99,859",,"108,666",,
,,,,,,,,,,,,,,,,,,,,,
602301,,Health Insurance,,,,,,"10,800","10,800",,"10,800","36,942",,"36,942","36,942",,"36,942",,"36,942",,
,,,,,,,,,,,,,,,,,,,,,
602302,,Life Insurance,,,,,,420,420,,446,"5,239",,"5,239","5,239",,"5,239",,"5,239",,
,,,,,,,,,,,,,,,,,,,,,
GovMax V5,,,,,,,,,,,136,,,,,,,,,,
,,,,,,,,,,,,,,,,12/5/2013   3:56:36PM - ET,,,,,
"Expenditure Line Item Budget Report grouped by Fund, Department",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
City of Virginia Beach,,,,,,,,,,,,,Fiscal Year 2013,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Account,,,,,,,,FY 2011,FY 2012,,FY 2012,FY 2013,,FY 2014,FY 2015,,FY 2016,,FY 2017,,
,,,,,,,,,,,,,,,,,,,,,
Code,Account Description,,,,,,,Actual,Adopted,,Amended,Budget,,Budget,Budget,,Budget,,Budget,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,     002 General Fund     ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
 0260 Emergency Medical Services    ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
26020 Operations ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
602309,,Flexible Benefits Program,,,,,,54,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
603119,,Police Record Checks,,,,,,296,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
603165,,Information Technology Services,,,,,,147,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
603201,,General Maintenance and Repair,,,,,,"14,319","24,561",,"24,561","29,361",,"30,242","31,149",,"32,084",,"33,046",,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
603204,,Software Support and Maintenance,,,,,,0,"40,122",,"40,122","40,122",,"41,326","42,565",,"43,842",,"45,158",,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
603301,,Media Advertising,,,,,,231,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
603407,,Other Contractual Services,,,,,,"8,005","27,200",,"27,200","27,200",,"27,200","27,200",,"27,200",,"27,200",,
,,,,,,,,,,,,,,,,,,,,,
604103,,Telecommunications - Internal,,,,,,"12,866","10,200",,"10,200","13,000",,"13,000","13,000",,"13,000",,"13,000",,
,,,,,,,,,,,,,,,,,,,,,
604107,,Telecommunications - WAN,,,,,,"11,303",0,,0,"12,000",,"12,000","12,000",,"12,000",,"12,000",,
,,,,,,,,,,,,,,,,,,,,,
604120,,Existing Subscriptions,,,,,,"42,720","42,800",,"42,800","42,800",,"42,800","42,800",,"42,800",,"42,800",,
,,,,,,,,,,,,,,,,,,,,,
604201,,City Garage Charges,,,,,,"313,829","313,829",,"313,829","313,829",,"323,244","332,941",,"342,929",,"353,217",,
,,,,,,,,,,,,,,,,,,,,,
604203,,City Garage - Fuel,,,,,,"341,764","300,000",,"300,000","300,000",,"309,000","318,270",,"327,818",,"337,653",,
,,,,,,,,,,,,,,,,,,,,,
604401,,Print Shop Charges,,,,,,225,"4,671",,"4,671","2,671",,"2,671","2,671",,"2,671",,"2,671",,
,,,,,,,,,,,,,,,,,,,,,
604501,,Risk Management Charges,,,,,,"183,734","183,734",,"183,734","209,547",,"240,979","277,126",,"318,695",,"366,499",,
,,,,,,,,,,,,,,,,,,,,,
605101,,Electrical Services,,,,,,"30,652","42,667",,"42,667","30,000",,"30,900","31,827",,"32,782",,"33,765",,
,,,,,,,,,,,,,,,,,,,,,
605102,,Heating Services,,,,,,"9,871","10,000",,"10,000","10,000",,"10,300","10,609",,"10,927",,"11,255",,
,,,,,,,,,,,,,,,,,,,,,
605103,,Water Services,,,,,,"3,484","6,000",,"6,000","6,000",,"6,180","6,365",,"6,556",,"6,753",,
,,,,,,,,,,,,,,,,,,,,,
605104,,Sewerage Services,,,,,,"2,651","3,129",,"3,129","3,129",,"3,223","3,320",,"3,419",,"3,522",,
,,,,,,,,,,,,,,,,,,,,,
605201,,Postal Services,,,,,,567,"4,500",,"4,500","1,000",,"1,030","1,061",,"1,093",,"1,126",,
,,,,,,,,,,,,,,,,,,,,,
605203,,Telecommunications,,,,,,"48,130","43,502",,"43,502","48,502",,"49,957","51,456",,"52,999",,"54,589",,
,,,,,,,,,,,,,,,,,,,,,
605501,,Professional Improvement,,,,,,"1,170",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605507,,Mandated Certification,,,,,,20,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605508,,Travel - Other,,,,,,653,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605621,,Volunteer Rescue Squads,,,,,,"16,000",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605801,,Dues and Association Membership,,,,,,"1,223",204,,204,204,,210,216,,223,,230,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
606001,,Office Supplies,,,,,,181,"1,000",,"1,000","1,000",,"1,030","1,061",,"1,093",,"1,126",,
,,,,,,,,,,,,,,,,,,,,,
606004,,Medical Supplies,,,,,,"1,216","1,736",,"1,736","8,771",,"9,034","9,305",,"9,584",,"9,872",,
,,,,,,,,,,,,,,,,,,,,,
606016,,Radio Communication Equipment,,,,,,"2,500",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
606412,,Books and Subscriptions,,,,,,35,205,,205,205,,211,217,,224,,231,,
,,,,,,,,,,,,,,,,,,,,,
606415,,Computer Supplies,,,,,,0,510,,510,510,,525,541,,557,,574,,
,,,,,,,,,,,,,,,,,,,,,
606420,,Food and Food Service Supplies,,,,,,0,204,,204,204,,210,216,,223,,230,,
,,,,,,,,,,,,,,,,,,,,,
606425,,Uniforms and Wearing Apparel,,,,,,709,510,,510,510,,525,541,,557,,574,,
,,,,,,,,,,,,,,,,,,,,,
606426,,Protective Apparel and Supplies,,,,,,133,"1,020",,"1,020","1,020",,"1,051","1,082",,"1,115",,"1,148",,
,,,,,,,,,,,,,,,,,,,,,
606435,,Other Operating Supplies,,,,,,"2,004","1,102",,"1,102","1,102",,"1,135","1,169",,"1,204",,"1,240",,
,,,,,,,,,,,,,,,,,,,,,
608010,,Lease/Rent of Buildings,,,,,,"12,701","9,180",,"9,180","6,701",,"6,902","7,109",,"7,322",,"7,542",,
,,,,,,,,,,,,,,,,,,,,,
26020 Operations ,,,,,,,,"1,277,898","1,271,742",,"1,283,230","1,716,513",,"1,772,010","1,841,838",,"1,908,937",,"1,991,845",,
,,,,,,,,,,,,,,,,,,,,,
26021 Emergency Response System ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
601110,,Middle Management Salaries,,,,,,0,"285,240",,"285,240","213,462",,"213,462","213,462",,"213,462",,"213,462",,
,,,,,,,,,,,,,,,,,,,,,
601111,,Full Time Salaries,,,,,,"1,879,368",0,,"47,884",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
601140,,Supervisory Salaries,,,,,,0,"253,476",,"253,476","259,814",,"259,814","259,814",,"259,814",,"259,814",,
,,,,,,,,,,,,,,,,,,,,,
601160,,Protective Service Salaries,,,,,,0,"1,348,729",,"1,348,729","1,406,045",,"1,406,045","1,406,045",,"1,406,045",,"1,406,045",,
,,,,,,,,,,,,,,,,,,,,,
601170,,Clerical Salaries,,,,,,0,"27,917",,"27,917","28,615",,"28,615","28,615",,"28,615",,"28,615",,
,,,,,,,,,,,,,,,,,,,,,
601211,,Overtime,,,,,,"264,664",0,,"9,040",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
601260,,Protective Service Overtime,,,,,,0,"361,604",,"361,604","339,352",,"370,657","370,657",,"370,657",,"370,657",,
,,,,,,,,,,,,,,,,,,,,,
601401,,Contracted Manpower,,,,,,258,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
602101,,F.I.C.A.,,,,,,"127,644","141,300",,"144,829","139,470",,"141,410","141,410",,"141,410",,"141,410",,
,,,,,,,,,,,,,,,,,,,,,
602104,,F.I.C.A. - Medicare,,,,,,"29,852","33,051",,"33,876","32,621",,"33,075","33,075",,"33,075",,"33,075",,
,,,,,,,,,,,,,,,,,,,,,
602201,,Retirement,,,,,,"330,827","336,728",,"345,146","394,557",,"394,557","432,716",,"432,716",,"470,875",,
,,,,,,,,,,,,,,,,,,,,,
602301,,Health Insurance,,,,,,"199,800","205,200",,"205,200","227,809",,"227,809","227,809",,"227,809",,"227,809",,
,,,,,,,,,,,,,,,,,,,,,
602302,,Life Insurance,,,,,,"5,275","5,359",,"5,493","22,706",,"22,706","22,706",,"22,706",,"22,706",,
,,,,,,,,,,,,,,,,,,,,,
602309,,Flexible Benefits Program,,,,,,329,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
602950,,Cell Phone Stipend,,,,,,"2,160","2,160",,"2,160","2,160",,"2,160","2,160",,"2,160",,"2,160",,
,,,,,,,,,,,,,,,,,,,,,
GovMax V5,,,,,,,,,,,137,,,,,,,,,,
,,,,,,,,,,,,,,,,12/5/2013   3:56:36PM - ET,,,,,
"Expenditure Line Item Budget Report grouped by Fund, Department",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
City of Virginia Beach,,,,,,,,,,,,,Fiscal Year 2013,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Account,,,,,,,,FY 2011,FY 2012,,FY 2012,FY 2013,,FY 2014,FY 2015,,FY 2016,,FY 2017,,
,,,,,,,,,,,,,,,,,,,,,
Code,Account Description,,,,,,,Actual,Adopted,,Amended,Budget,,Budget,Budget,,Budget,,Budget,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,     002 General Fund     ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
 0260 Emergency Medical Services    ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
26021 Emergency Response System ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
