"Expenditure Line Item Budget Report grouped by Fund, Department",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
City of Virginia Beach,,,,,,,,,,,,,Fiscal Year 2015,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Account,,,,,,,,FY 2013,FY 2014,,FY 2014,FY 2015,,FY 2016,FY 2017,,FY 2018,,FY 2019,,
,,,,,,,,,,,,,,,,,,,,,
605502,,Travel - Routine,,,,,,178,"5,000",,"5,000",250,,250,250,,250,,250,,
,,,,,,,,,,,,,,,,,,,,,
605510,,Marketing Travel,,,,,,0,0,,0,"5,000",,"5,000","5,000",,"5,000",,"5,000",,
,,,,,,,,,,,,,,,,,,,,,
605801,,Dues and Association Membership,,,,,,50,"1,275",,"1,275","1,275",,"1,275","1,275",,"1,275",,"1,275",,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
605804,,DO NOT USE - Dealer's Sales Tax Discount,,,,,,-447,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
605999,,Cash Deposits - Overage/Shortage,,,,,,-64,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
606001,,Office Supplies,,,,,,"1,212","2,500",,"2,500","2,500",,"2,500","2,500",,"2,500",,"2,500",,
,,,,,,,,,,,,,,,,,,,,,
606112,,Computer Peripherals,,,,,,280,0,,0,"3,100",,"3,100","3,100",,"3,100",,"3,100",,
,,,,,,,,,,,,,,,,,,,,,
606432,,Shop Supplies,,,,,,"16,399","10,500",,"10,500","12,500",,"12,500","12,500",,"12,500",,"12,500",,
,,,,,,,,,,,,,,,,,,,,,
606434,,Cost-of-Goods Sold,,,,,,"559,285","554,400",,"554,400","588,000",,"588,000","588,000",,"588,000",,"588,000",,
,,,,,,,,,,,,,,,,,,,,,
606435,,Other Operating Supplies,,,,,,148,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
608010,,Lease/Rent of Buildings,,,,,,"3,927","4,320",,"4,320","3,720",,"3,720","3,720",,"3,720",,"3,720",,
,,,,,,,,,,,,,,,,,,,,,
27021 Aquarium Stores ,,,,,,,,"936,502","959,160",,"963,385","917,101",,"916,108","917,593",,"917,593",,"920,070",,
,,,,,,,,,,,,,,,,,,,,,
27022 Aquarium Custodial Services ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
601111,,Full Time Salaries,,,,,,"169,154",0,,"2,564",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
601180,,Skilled Salaries,,,,,,0,"63,208",,"63,208","66,546",,"66,546","66,546",,"66,546",,"66,546",,
,,,,,,,,,,,,,,,,,,,,,
601190,,Unskilled Salaries,,,,,,0,"111,687",,"111,687","115,062",,"115,062","115,062",,"115,062",,"115,062",,
,,,,,,,,,,,,,,,,,,,,,
601211,,Overtime,,,,,,"4,163",0,,-41,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
601250,,Technical Overtime,,,,,,0,836,,836,836,,836,836,,836,,836,,
,,,,,,,,,,,,,,,,,,,,,
601280,,Skilled Overtime,,,,,,0,"1,672",,"1,672","1,672",,"1,672","1,672",,"1,672",,"1,672",,
,,,,,,,,,,,,,,,,,,,,,
601290,,Unskilled Overtime,,,,,,0,836,,836,836,,836,836,,836,,836,,
,,,,,,,,,,,,,,,,,,,,,
601311,,Part Time Salaries,,,,,,"12,722",0,,263,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
601350,,Part-Time Technical Salaries,,,,,,0,"10,630",,"10,630",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
601380,,Part-Time Skilled Salaries,,,,,,0,"12,845",,"12,845",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
601390,,Part-Time Unskilled Salaries,,,,,,0,0,,0,"23,869",,"23,869","23,869",,"23,869",,"23,869",,
,,,,,,,,,,,,,,,,,,,,,
GovMax V5,,,,,,,,,,,147,,,,,,,,,,
,,,,,,,,,,,,,,,,12/5/2013   4:48:29PM - ET,,,,,
"Expenditure Line Item Budget Report grouped by Fund, Department",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
City of Virginia Beach,,,,,,,,,,,,,Fiscal Year 2015,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Account,,,,,,,,FY 2013,FY 2014,,FY 2014,FY 2015,,FY 2016,FY 2017,,FY 2018,,FY 2019,,
,,,,,,,,,,,,,,,,,,,,,
Code,Account Description,,,,,,,Actual,Adopted,,Amended,Budget,,Budget,Budget,,Budget,,Budget,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,     002 General Fund     ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
 0270 Museums    ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
27022 Aquarium Custodial Services ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
602101,,F.I.C.A.,,,,,,"11,294","12,522",,"12,695","12,948",,"12,948","12,948",,"12,948",,"12,948",,
,,,,,,,,,,,,,,,,,,,,,
602104,,F.I.C.A. - Medicare,,,,,,"2,641","2,928",,"2,968","3,027",,"3,027","3,027",,"3,027",,"3,027",,
,,,,,,,,,,,,,,,,,,,,,
602201,,VRS Plan 1 Retirement,,,,,,"33,491","28,997",,"29,438","31,474",,"29,874","31,474",,"31,474",,"34,672",,
,,,,,,,,,,,,,,,,,,,,,
602206,,VRS Plan 2 Retirement,,,,,,0,"3,083",,"3,083","3,581",,"3,581","3,987",,"3,987",,"4,392",,
,,,,,,,,,,,,,,,,,,,,,
602301,,Health Insurance,,,,,,"44,104","23,313",,"23,313","24,516",,"24,516","24,516",,"24,516",,"24,516",,
,,,,,,,,,,,,,,,,,,,,,
602302,,Life Insurance,,,,,,"2,073","2,081",,"2,111","2,144",,"2,144","2,144",,"2,144",,"2,144",,
,,,,,,,,,,,,,,,,,,,,,
602950,,Cell Phone Stipend,,,,,,100,240,,240,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
603107,,Legal Support Charges,,,,,,35,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
603119,,Police Record Checks,,,,,,37,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
604501,,Risk Management Charges,,,,,,"31,405","49,078",,"49,078","49,120",,"49,120","49,120",,"49,120",,"49,120",,
,,,,,,,,,,,,,,,,,,,,,
605204,,Delivery Services,,,,,,7,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606005,,Custodial and Cleaning Supplies,,,,,,"42,500","44,000",,"44,000","70,060",,"70,060","70,060",,"70,060",,"70,060",,
,,,,,,,,,,,,,,,,,,,,,
27022 Aquarium Custodial Services ,,,,,,,,"353,726","367,956",,"371,426","405,691",,"404,091","406,097",,"406,097",,"409,700",,
,,,,,,,,,,,,,,,,,,,,,
27023 Aquarium 3D Theater ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
601111,,Full Time Salaries,,,,,,"67,069",0,,348,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
601150,,Technical Salaries,,,,,,0,"23,816",,"23,816",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
601211,,Overtime,,,,,,"3,668",0,,-58,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
601250,,Technical Overtime,,,,,,0,947,,947,947,,947,947,,947,,947,,
,,,,,,,,,,,,,,,,,,,,,
601270,,Clerical Overtime,,,,,,0,947,,947,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
601280,,Skilled Overtime,,,,,,0,"2,841",,"2,841","2,841",,"2,841","2,841",,"2,841",,"2,841",,
,,,,,,,,,,,,,,,,,,,,,
601311,,Part Time Salaries,,,,,,"44,723",0,,501,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
601350,,Part-Time Technical Salaries,,,,,,0,0,,0,"20,958",,"20,958","20,958",,"20,958",,"20,958",,
,,,,,,,,,,,,,,,,,,,,,
601380,,Part-Time Skilled Salaries,,,,,,0,"44,673",,"44,673","24,463",,"24,463","24,463",,"24,463",,"24,463",,
,,,,,,,,,,,,,,,,,,,,,
602101,,F.I.C.A.,,,,,,"7,189","4,542",,"4,591","3,051",,"3,051","3,051",,"3,051",,"3,051",,
,,,,,,,,,,,,,,,,,,,,,
602104,,F.I.C.A. - Medicare,,,,,,"1,681","1,063",,"1,076",715,,715,715,,715,,715,,
,,,,,,,,,,,,,,,,,,,,,
602201,,VRS Plan 1 Retirement,,,,,,"12,821","4,449",,"4,509",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
602301,,Health Insurance,,,,,,"9,745","3,175",,"3,175",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
602302,,Life Insurance,,,,,,830,283,,288,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
603119,,Police Record Checks,,,,,,37,200,,200,200,,200,200,,200,,200,,
,,,,,,,,,,,,,,,,,,,,,
603201,,General Maintenance and Repair,,,,,,"90,433","57,500",,"57,500","15,000",,"15,000","15,000",,"15,000",,"15,000",,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
603301,,Media Advertising,,,,,,0,"40,000",,"40,000","40,000",,"40,000","40,000",,"40,000",,"40,000",,
,,,,,,,,,,,,,,,,,,,,,
603303,,Promotional Literature,,,,,,855,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
603330,,License or Royalty Fees,,,,,,0,0,,0,"170,000",,"170,000","170,000",,"170,000",,"170,000",,
,,,,,,,,,,,,,,,,,,,,,
603407,,Other Contractual Services,,,,,,"26,815",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
604501,,Risk Management Charges,,,,,,"12,901","20,161",,"20,161","20,179",,"20,179","20,179",,"20,179",,"20,179",,
,,,,,,,,,,,,,,,,,,,,,
605204,,Delivery Services,,,,,,"2,931",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605401,,Lease/Rent of Equipment,,,,,,"206,001","430,000",,"430,000",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605501,,Professional Improvement,,,,,,0,"2,000",,"2,000","5,000",,"5,000","5,000",,"5,000",,"5,000",,
,,,,,,,,,,,,,,,,,,,,,
605801,,Dues and Association Membership,,,,,,150,850,,850,850,,850,850,,850,,850,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
606005,,Custodial and Cleaning Supplies,,,,,,192,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606429,,Photographic Supplies,,,,,,"61,033","36,420",,"36,420","58,700",,"58,700","58,700",,"58,700",,"58,700",,
,,,,,,,,,,,,,,,,,,,,,
606435,,Other Operating Supplies,,,,,,0,0,,0,"1,252",,"1,252","1,252",,"1,252",,"1,252",,
,,,,,,,,,,,,,,,,,,,,,
607301,,"Furniture, Fixtures, and Other Equipment",,,,,,0,"615,000",,"615,000",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
27023 Aquarium 3D Theater ,,,,,,,,"549,074","1,288,867",,"1,289,785","364,156",,"364,156","364,156",,"364,156",,"364,156",,
,,,,,,,,,,,,,,,,,,,,,
27024 Aquarium Education ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
601110,,Middle Management Salaries,,,,,,0,"50,252",,"50,252","51,771",,"51,771","51,771",,"51,771",,"51,771",,
,,,,,,,,,,,,,,,,,,,,,
601111,,Full Time Salaries,,,,,,"268,022",0,,"4,067",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
601130,,Professional Salaries,,,,,,0,"194,986",,"194,986","122,231",,"122,231","122,231",,"122,231",,"122,231",,
,,,,,,,,,,,,,,,,,,,,,
601140,,Supervisory Salaries,,,,,,0,0,,0,"51,404",,"51,404","51,404",,"51,404",,"51,404",,
,,,,,,,,,,,,,,,,,,,,,
601150,,Technical Salaries,,,,,,0,0,,0,"81,192",,"81,192","81,192",,"81,192",,"81,192",,
,,,,,,,,,,,,,,,,,,,,,
601170,,Clerical Salaries,,,,,,0,"32,200",,"32,200","33,174",,"33,174","33,174",,"33,174",,"33,174",,
,,,,,,,,,,,,,,,,,,,,,
601211,,Overtime,,,,,,"2,759",0,,-43,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
GovMax V5,,,,,,,,,,,148,,,,,,,,,,
,,,,,,,,,,,,,,,,12/5/2013   4:48:29PM - ET,,,,,
"Expenditure Line Item Budget Report grouped by Fund, Department",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
City of Virginia Beach,,,,,,,,,,,,,Fiscal Year 2015,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Account,,,,,,,,FY 2013,FY 2014,,FY 2014,FY 2015,,FY 2016,FY 2017,,FY 2018,,FY 2019,,
,,,,,,,,,,,,,,,,,,,,,
Code,Account Description,,,,,,,Actual,Adopted,,Amended,Budget,,Budget,Budget,,Budget,,Budget,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,     002 General Fund     ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
 0270 Museums    ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
27024 Aquarium Education ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
601230,,Professional Overtime,,,,,,0,505,,505,505,,505,505,,505,,505,,
,,,,,,,,,,,,,,,,,,,,,
601240,,Supervisory Overtime,,,,,,0,505,,505,505,,505,505,,505,,505,,
,,,,,,,,,,,,,,,,,,,,,
601250,,Technical Overtime,,,,,,0,"1,010",,"1,010","1,010",,"1,010","1,010",,"1,010",,"1,010",,
,,,,,,,,,,,,,,,,,,,,,
601280,,Skilled Overtime,,,,,,0,"1,515",,"1,515","1,515",,"1,515","1,515",,"1,515",,"1,515",,
,,,,,,,,,,,,,,,,,,,,,
601311,,Part Time Salaries,,,,,,"91,317",0,,"1,050",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
601380,,Part-Time Skilled Salaries,,,,,,0,"93,557",,"93,557","180,192",,"180,192","180,192",,"180,192",,"180,192",,
,,,,,,,,,,,,,,,,,,,,,
602101,,F.I.C.A.,,,,,,"21,842","23,235",,"23,550","32,470",,"32,470","32,470",,"32,470",,"32,470",,
,,,,,,,,,,,,,,,,,,,,,
602104,,F.I.C.A. - Medicare,,,,,,"5,108","5,431",,"5,505","7,590",,"7,590","7,590",,"7,590",,"7,590",,
,,,,,,,,,,,,,,,,,,,,,
602201,,VRS Plan 1 Retirement,,,,,,"51,108","39,366",,"40,064","42,726",,"40,556","42,726",,"42,726",,"47,069",,
,,,,,,,,,,,,,,,,,,,,,
602206,,VRS Plan 2 Retirement,,,,,,0,"10,459",,"10,459","21,687",,"21,687","24,141",,"24,141",,"26,593",,
,,,,,,,,,,,,,,,,,,,,,
602301,,Health Insurance,,,,,,"33,209","36,982",,"36,982","45,870",,"45,870","45,870",,"45,870",,"45,870",,
,,,,,,,,,,,,,,,,,,,,,
602302,,Life Insurance,,,,,,"3,187","3,302",,"3,350","4,044",,"4,044","4,044",,"4,044",,"4,044",,
,,,,,,,,,,,,,,,,,,,,,
602309,,Flexible Benefits Program,,,,,,108,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
602950,,Cell Phone Stipend,,,,,,200,240,,240,240,,240,240,,240,,240,,
,,,,,,,,,,,,,,,,,,,,,
603117,,Technological Services,,,,,,275,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
603119,,Police Record Checks,,,,,,185,200,,200,200,,200,200,,200,,200,,
,,,,,,,,,,,,,,,,,,,,,
604201,,City Garage Charges,,,,,,"1,077",0,,0,"3,048",,"3,048","3,048",,"3,048",,"3,048",,
,,,,,,,,,,,,,,,,,,,,,
604203,,City Garage - Fuel,,,,,,0,480,,480,480,,480,480,,480,,480,,
,,,,,,,,,,,,,,,,,,,,,
604501,,Risk Management Charges,,,,,,"1,993","3,115",,"3,115","3,118",,"3,118","3,118",,"3,118",,"3,118",,
,,,,,,,,,,,,,,,,,,,,,
605204,,Delivery Services,,,,,,89,"2,700",,"2,700","2,700",,"2,700","2,700",,"2,700",,"2,700",,
,,,,,,,,,,,,,,,,,,,,,
605501,,Professional Improvement,,,,,,195,"2,500",,"2,500","2,500",,"2,500","2,500",,"2,500",,"2,500",,
,,,,,,,,,,,,,,,,,,,,,
605502,,Travel - Routine,,,,,,960,500,,500,500,,500,500,,500,,500,,
,,,,,,,,,,,,,,,,,,,,,
605801,,Dues and Association Membership,,,,,,220,500,,500,500,,500,500,,500,,500,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
606001,,Office Supplies,,,,,,"1,958","1,200",,"1,200","1,200",,"1,200","1,200",,"1,200",,"1,200",,
,,,,,,,,,,,,,,,,,,,,,
606005,,Custodial and Cleaning Supplies,,,,,,12,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606011,,Instructional Supplies,,,,,,221,"1,250",,"1,250","11,114",,"11,114","11,114",,"11,114",,"11,114",,
,,,,,,,,,,,,,,,,,,,,,
606027,,Volunteer Recognition Items,,,,,,291,"1,500",,"1,500","1,500",,"1,500","1,500",,"1,500",,"1,500",,
,,,,,,,,,,,,,,,,,,,,,
606111,,"Computer Software < $5,000",,,,,,367,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606412,,Books and Subscriptions,,,,,,0,500,,500,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606420,,Food and Food Service Supplies,,,,,,92,"2,000",,"2,000","2,000",,"2,000","2,000",,"2,000",,"2,000",,
,,,,,,,,,,,,,,,,,,,,,
606432,,Shop Supplies,,,,,,"1,050",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606435,,Other Operating Supplies,,,,,,"1,939",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
607831,,New Computer Workstation,,,,,,"1,918",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
27024 Aquarium Education ,,,,,,,,"489,703","509,990",,"516,199","706,986",,"704,816","709,440",,"709,440",,"716,235",,
,,,,,,,,,,,,,,,,,,,,,
27025 Aquarium Exhibits & Facilities ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
601111,,Full Time Salaries,,,,,,"1,277,974",0,,"22,601",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
601130,,Professional Salaries,,,,,,0,"1,367,156",,"1,367,156","309,302",,"309,302","309,302",,"309,302",,"309,302",,
,,,,,,,,,,,,,,,,,,,,,
601140,,Supervisory Salaries,,,,,,0,0,,0,"59,234",,"59,234","59,234",,"59,234",,"59,234",,
,,,,,,,,,,,,,,,,,,,,,
601150,,Technical Salaries,,,,,,0,"77,587",,"77,587","41,437",,"41,437","41,437",,"41,437",,"41,437",,
,,,,,,,,,,,,,,,,,,,,,
601170,,Clerical Salaries,,,,,,0,"30,668",,"30,668","15,797",,"15,797","15,797",,"15,797",,"15,797",,
,,,,,,,,,,,,,,,,,,,,,
601211,,Overtime,,,,,,"35,589",0,,-464,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
601230,,Professional Overtime,,,,,,0,"15,435",,"15,435","7,727",,"7,727","7,727",,"7,727",,"7,727",,
,,,,,,,,,,,,,,,,,,,,,
601250,,Technical Overtime,,,,,,0,"7,716",,"7,716",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
601280,,Skilled Overtime,,,,,,0,"15,411",,"15,411",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
601311,,Part Time Salaries,,,,,,"152,376",0,,"2,147",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
601330,,Part-Time Professional Salaries,,,,,,0,"60,944",,"60,944",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
601350,,Part-Time Technical Salaries,,,,,,0,"48,614",,"48,614",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
601380,,Part-Time Skilled Salaries,,,,,,0,"81,778",,"81,778","21,005",,"21,005","21,005",,"21,005",,"21,005",,
,,,,,,,,,,,,,,,,,,,,,
602101,,F.I.C.A.,,,,,,"88,206","106,011",,"107,517","28,216",,"28,216","28,216",,"28,216",,"28,216",,
,,,,,,,,,,,,,,,,,,,,,
602104,,F.I.C.A. - Medicare,,,,,,"20,629","24,795",,"25,153","6,600",,"6,600","6,600",,"6,600",,"6,600",,
,,,,,,,,,,,,,,,,,,,,,
602201,,VRS Plan 1 Retirement,,,,,,"229,994","181,046",,"184,929","65,340",,"62,020","65,340",,"65,340",,"71,979",,
,,,,,,,,,,,,,,,,,,,,,
602206,,VRS Plan 2 Retirement,,,,,,0,"79,382",,"79,382","16,578",,"16,578","18,452",,"18,452",,"20,328",,
,,,,,,,,,,,,,,,,,,,,,
602301,,Health Insurance,,,,,,"181,622","196,679",,"196,679","57,479",,"57,479","57,479",,"57,479",,"57,479",,
,,,,,,,,,,,,,,,,,,,,,
602302,,Life Insurance,,,,,,"15,091","17,559",,"17,828","5,067",,"5,067","5,067",,"5,067",,"5,067",,
,,,,,,,,,,,,,,,,,,,,,
GovMax V5,,,,,,,,,,,149,,,,,,,,,,
,,,,,,,,,,,,,,,,12/5/2013   4:48:29PM - ET,,,,,
"Expenditure Line Item Budget Report grouped by Fund, Department",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
City of Virginia Beach,,,,,,,,,,,,,Fiscal Year 2015,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Account,,,,,,,,FY 2013,FY 2014,,FY 2014,FY 2015,,FY 2016,FY 2017,,FY 2018,,FY 2019,,
,,,,,,,,,,,,,,,,,,,,,
Code,Account Description,,,,,,,Actual,Adopted,,Amended,Budget,,Budget,Budget,,Budget,,Budget,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,     002 General Fund     ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
 0270 Museums    ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
27025 Aquarium Exhibits & Facilities ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
602307,,Unemployment Insurance,,,,,,"5,056",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
602309,,Flexible Benefits Program,,,,,,133,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
602950,,Cell Phone Stipend,,,,,,"4,734","4,440",,"4,440",600,,600,600,,600,,600,,
,,,,,,,,,,,,,,,,,,,,,
603101,,Professional Health Services,,,,,,"4,460","1,800",,"1,800",140,,140,140,,140,,140,,
,,,,,,,,,,,,,,,,,,,,,
603117,,Technological Services,,,,,,"1,849",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
603119,,Police Record Checks,,,,,,729,842,,842,74,,74,74,,74,,74,,
,,,,,,,,,,,,,,,,,,,,,
603167,,Landscaping Services,,,,,,0,"1,200",,"1,200",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
603201,,General Maintenance and Repair,,,,,,"30,240","43,500",,"43,500","45,121",,"45,121","45,121",,"45,121",,"45,121",,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
603401,,Printing And Binding (Outside),,,,,,39,0,,0,210,,210,210,,210,,210,,
,,,,,,,,,,,,,,,,,,,,,
603406,,Refuse Disposal Services,,,,,,"3,419","3,840",,"3,840","3,500",,"3,500","3,500",,"3,500",,"3,500",,
,,,,,,,,,,,,,,,,,,,,,
603407,,Other Contractual Services,,,,,,"10,669","3,750",,"3,750","11,000",,"11,000","11,000",,"11,000",,"11,000",,
,,,,,,,,,,,,,,,,,,,,,
604201,,City Garage Charges,,,,,,0,0,,0,"1,226",,"1,226","1,226",,"1,226",,"1,226",,
,,,,,,,,,,,,,,,,,,,,,
604204,,Motor Pool Charges,,,,,,385,560,,560,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
604501,,Risk Management Charges,,,,,,"167,924","263,328",,"263,328","262,652",,"262,652","262,652",,"262,652",,"262,652",,
,,,,,,,,,,,,,,,,,,,,,
605203,,Telecommunications,,,,,,225,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605204,,Delivery Services,,,,,,"11,286","7,849",,"7,849","4,500",,"4,500","4,500",,"4,500",,"4,500",,
,,,,,,,,,,,,,,,,,,,,,
605401,,Lease/Rent of Equipment,,,,,,236,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605501,,Professional Improvement,,,,,,"1,819","2,600",,"2,600","4,000",,"4,000","4,000",,"4,000",,"4,000",,
,,,,,,,,,,,,,,,,,,,,,
605502,,Travel - Routine,,,,,,"4,239","1,000",,"1,000","1,000",,"1,000","1,000",,"1,000",,"1,000",,
,,,,,,,,,,,,,,,,,,,,,
605801,,Dues and Association Membership,,,,,,"1,500","1,155",,"1,155","1,550",,"1,550","1,550",,"1,550",,"1,550",,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
605816,,Permits,,,,,,0,885,,885,300,,300,300,,300,,300,,
,,,,,,,,,,,,,,,,,,,,,
606001,,Office Supplies,,,,,,"4,492","2,250",,"2,250","1,000",,"1,000","1,000",,"1,000",,"1,000",,
,,,,,,,,,,,,,,,,,,,,,
606004,,Medical Supplies,,,,,,"15,943","20,000",,"20,000",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606005,,Custodial and Cleaning Supplies,,,,,,"3,196","1,800",,"1,800",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606007,,Repair and Maintenance Supplies,,,,,,"1,166","25,000",,"25,000","23,700",,"23,700","23,700",,"23,700",,"23,700",,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
606009,,Vehicle and Powered Equipment Supplies,,,,,,546,0,,0,300,,300,300,,300,,300,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
606026,,Shop Tools,,,,,,"1,192","2,400",,"2,400","7,900",,"7,900","7,900",,"7,900",,"7,900",,
,,,,,,,,,,,,,,,,,,,,,
606112,,Computer Peripherals,,,,,,0,0,,0,"4,532",,"4,532","4,532",,"4,532",,"4,532",,
,,,,,,,,,,,,,,,,,,,,,
606332,,Animal Care Supplies,,,,,,0,"20,000",,"20,000",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
