"Expenditure Line Item Budget Report grouped by Fund, Department",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
City of Virginia Beach,,,,,,,,,,,,,Fiscal Year 2012,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Account,,,,,,,,FY 2010,FY 2011,,FY 2011,FY 2012,,FY 2013,FY 2014,,FY 2015,,FY 2016,,
602104,,F.I.C.A. - Medicare,,,,,,"6,621","2,422",,"2,422",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
602201,,Retirement,,,,,,"77,016","26,450",,"26,450",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
602301,,Health Insurance,,,,,,"43,200","10,800",,"10,800",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
602302,,Life Insurance,,,,,,"2,775","1,535",,421,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
602309,,Flexible Benefits Program,,,,,,54,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
602950,,Cell Phone Stipend,,,,,,120,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
603104,,Independent Auditing,,,,,,0,195,,195,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
603119,,Police Record Checks,,,,,,0,61,,61,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
603201,,General Maintenance and Repair,,,,,,"11,522",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
603204,,Software Support and Maintenance,,,,,,"25,490","17,136",,"17,136",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
603301,,Media Advertising,,,,,,0,790,,790,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
603404,,Uniform Rental,,,,,,14,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
603407,,Other Contractual Services,,,,,,"148,747","153,870",,"153,870",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
604103,,Telecommunications - Internal,,,,,,"13,125","8,850",,"8,850",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
604401,,Print Shop Charges,,,,,,"9,509",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
604501,,Risk Management Charges,,,,,,"1,177","1,177",,"1,177",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605201,,Postal Services,,,,,,0,51,,51,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605203,,Telecommunications,,,,,,"1,201","1,512",,"1,512",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605204,,Delivery Services,,,,,,505,153,,153,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605401,,Lease/Rent of Equipment,,,,,,"94,124",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
GovMax V5,,,,,,,,,,,94,,,,,,,,,,
,,,,,,,,,,,,,,,,12/5/2013   4:37:58PM - ET,,,,,
"Expenditure Line Item Budget Report grouped by Fund, Department",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
City of Virginia Beach,,,,,,,,,,,,,Fiscal Year 2012,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Account,,,,,,,,FY 2010,FY 2011,,FY 2011,FY 2012,,FY 2013,FY 2014,,FY 2015,,FY 2016,,
,,,,,,,,,,,,,,,,,,,,,
Code,Account Description,,,,,,,Actual,Adopted,,Amended,Budget,,Budget,Budget,,Budget,,Budget,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,     002 General Fund     ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
 0210 Communications and Information Technology    ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
21122 Support Center ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
605501,,Professional Improvement,,,,,,0,"2,330",,"2,330",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605502,,Travel - Routine,,,,,,0,479,,479,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606001,,Office Supplies,,,,,,"1,380",500,,500,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606016,,Radio Communication Equipment,,,,,,273,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
606111,,"Computer Software < $5,000",,,,,,"1,496",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606415,,Computer Supplies,,,,,,66,800,,800,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606435,,Other Operating Supplies,,,,,,170,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
607801,,Replace Computer Workstation,,,,,,"4,560",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
21122 Support Center ,,,,,,,,"995,012","480,965",,"479,851",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
21123 Systems Support ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
601110,,Middle Management Salaries,,,,,,0,"464,895",,"464,895","613,457",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
601111,,Full Time Salaries,,,,,,"2,730,952",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
601130,,Professional Salaries,,,,,,0,"1,893,924",,"1,893,924","1,925,257",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
601140,,Supervisory Salaries,,,,,,0,"123,718",,"123,718","71,647",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
601150,,Technical Salaries,,,,,,0,"320,342",,"320,342","279,244",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
601211,,Overtime,,,,,,"46,579",0,,0,"77,596",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
601250,,Technical Overtime,,,,,,0,"67,886",,"67,886","2,886",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
602101,,F.I.C.A.,,,,,,"165,521","173,958",,"173,958","179,520",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
602104,,F.I.C.A. - Medicare,,,,,,"38,711","40,684",,"40,684","41,984",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
602201,,Retirement,,,,,,"450,974","491,495",,"491,495","506,740",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
602301,,Health Insurance,,,,,,"198,900","232,200",,"232,200","237,600",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
602302,,Life Insurance,,,,,,"16,219","28,518",,"7,828","8,072",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
602309,,Flexible Benefits Program,,,,,,918,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
602950,,Cell Phone Stipend,,,,,,"3,682","2,880",,"2,880","3,000",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
603107,,Legal Support Charges,,,,,,112,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
603119,,Police Record Checks,,,,,,52,0,,0,150,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
603165,,Information Technology Services,,,,,,"5,603",0,,0,"891,862",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
603201,,General Maintenance and Repair,,,,,,"514,289","641,743",,"641,743","608,526",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
603204,,Software Support and Maintenance,,,,,,"1,024,534","1,029,537",,"1,029,537","1,298,337",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
603301,,Media Advertising,,,,,,306,"3,500",,"3,500","1,500",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
603407,,Other Contractual Services,,,,,,"479,560","635,365",,"635,365","7,849",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
604103,,Telecommunications - Internal,,,,,,"36,156","20,187",,"20,187","23,418",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
604120,,Existing Subscriptions,,,,,,"492,795","498,269",,"498,269","152,392",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
604201,,City Garage Charges,,,,,,"3,975","3,975",,"3,975","3,975",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
604203,,City Garage - Fuel,,,,,,521,644,,644,333,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
604204,,Motor Pool Charges,,,,,,98,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
604401,,Print Shop Charges,,,,,,"9,735","25,523",,"25,523","29,140",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
604501,,Risk Management Charges,,,,,,"8,314","8,314",,"8,314","8,314",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605201,,Postal Services,,,,,,3,263,,263,263,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605203,,Telecommunications,,,,,,"23,373","7,621",,"7,621","23,373",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605204,,Delivery Services,,,,,,233,425,,425,425,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605401,,Lease/Rent of Equipment,,,,,,0,"93,024",,"93,024","93,024",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605501,,Professional Improvement,,,,,,"65,114","74,051",,"74,051","46,000",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605502,,Travel - Routine,,,,,,130,"3,217",,"3,217","3,217",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605507,,Mandated Certification,,,,,,"4,995",0,,0,"4,995",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605512,,P-Card Travel,,,,,,0,"12,280",,"12,280","12,280",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605801,,Dues and Association Membership,,,,,,10,"1,979",,"1,979","1,979",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
606001,,Office Supplies,,,,,,"3,458","55,575",,"55,575","6,600",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606016,,Radio Communication Equipment,,,,,,151,0,,0,151,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
606111,,"Computer Software < $5,000",,,,,,"99,826","113,484",,"113,484","79,484",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606112,,Computer Peripherals,,,,,,"275,960","217,322",,"217,322","70,968",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
GovMax V5,,,,,,,,,,,95,,,,,,,,,,
,,,,,,,,,,,,,,,,12/5/2013   4:37:58PM - ET,,,,,
"Expenditure Line Item Budget Report grouped by Fund, Department",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
City of Virginia Beach,,,,,,,,,,,,,Fiscal Year 2012,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Account,,,,,,,,FY 2010,FY 2011,,FY 2011,FY 2012,,FY 2013,FY 2014,,FY 2015,,FY 2016,,
,,,,,,,,,,,,,,,,,,,,,
Code,Account Description,,,,,,,Actual,Adopted,,Amended,Budget,,Budget,Budget,,Budget,,Budget,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,     002 General Fund     ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
 0210 Communications and Information Technology    ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
21123 Systems Support ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
606412,,Books and Subscriptions,,,,,,0,789,,789,789,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606415,,Computer Supplies,,,,,,"18,795","18,172",,"18,172","5,000",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606422,,Household Supplies and Furnishings,,,,,,"2,400",0,,0,"2,400",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
606432,,Shop Supplies,,,,,,0,"1,020",,"1,020","1,020",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606435,,Other Operating Supplies,,,,,,706,0,,0,"1,706",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606441,,Building Maintenance Supplies,,,,,,"2,594",0,,0,"2,594",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
607801,,Replace Computer Workstation,,,,,,"890,032","708,184",,"708,184","708,184",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
607807,,"Replace Software ($5,000 to $50,000)",,,,,,0,"20,000",,"20,000",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
607831,,New Computer Workstation,,,,,,0,0,,0,"3,702",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
21123 Systems Support ,,,,,,,,"7,616,286","8,034,963",,"8,014,273","8,040,953",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
21124 Center for Geospatial Information Services ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
601110,,Middle Management Salaries,,,,,,0,"154,979",,"154,979","154,979",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
601111,,Full Time Salaries,,,,,,"892,456",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
601130,,Professional Salaries,,,,,,0,"610,173",,"610,173","683,976",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
601150,,Technical Salaries,,,,,,0,"260,438",,"260,438","229,184",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
601211,,Overtime,,,,,,101,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
601401,,Contracted Manpower,,,,,,"33,976","18,159",,"18,159","20,761",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
602101,,F.I.C.A.,,,,,,"53,248","63,626",,"63,626","66,316",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
602104,,F.I.C.A. - Medicare,,,,,,"12,453","14,879",,"14,879","15,510",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
602201,,Retirement,,,,,,"147,501","180,298",,"180,298","185,217",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
602301,,Health Insurance,,,,,,"82,350","97,200",,"97,200","97,200",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
602302,,Life Insurance,,,,,,"5,314","10,462",,"2,872","2,950",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
602309,,Flexible Benefits Program,,,,,,351,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
602950,,Cell Phone Stipend,,,,,,"1,140",840,,840,"1,440",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
603119,,Police Record Checks,,,,,,52,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
603201,,General Maintenance and Repair,,,,,,"20,903","10,435",,"10,435",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
603204,,Software Support and Maintenance,,,,,,"120,222","158,108",,"158,108","173,976",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
603301,,Media Advertising,,,,,,"3,800",312,,312,312,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
603407,,Other Contractual Services,,,,,,"1,032",510,,510,"6,010",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
604103,,Telecommunications - Internal,,,,,,"9,390","8,274",,"8,274","8,274",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
604120,,Existing Subscriptions,,,,,,"45,189","44,289",,"44,289","45,318",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
604121,,New Subscriptions,,,,,,0,"33,607",,"33,607",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
604401,,Print Shop Charges,,,,,,"1,712","3,206",,"3,206","3,206",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
604501,,Risk Management Charges,,,,,,"2,276","2,276",,"2,276","2,276",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605201,,Postal Services,,,,,,16,214,,214,214,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605203,,Telecommunications,,,,,,106,312,,312,312,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605204,,Delivery Services,,,,,,256,159,,159,159,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605501,,Professional Improvement,,,,,,"10,831","21,389",,"21,389","21,389",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605502,,Travel - Routine,,,,,,0,357,,357,357,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605801,,Dues and Association Membership,,,,,,350,275,,275,275,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
606001,,Office Supplies,,,,,,"9,138","6,120",,"6,120","6,120",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606016,,Radio Communication Equipment,,,,,,359,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
606111,,"Computer Software < $5,000",,,,,,"1,004","5,100",,"5,100","5,100",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606112,,Computer Peripherals,,,,,,"5,966","2,244",,"2,244","2,244",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606412,,Books and Subscriptions,,,,,,0,336,,336,336,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606415,,Computer Supplies,,,,,,"2,250","9,180",,"9,180","4,680",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606422,,Household Supplies and Furnishings,,,,,,"12,597",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
606435,,Other Operating Supplies,,,,,,423,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606441,,Building Maintenance Supplies,,,,,,50,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
21124 Center for Geospatial Information ,,,,,,,,"1,476,812","1,717,757",,"1,710,167","1,738,091",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
GovMax V5,,,,,,,,,,,96,,,,,,,,,,
,,,,,,,,,,,,,,,,12/5/2013   4:37:58PM - ET,,,,,
"Expenditure Line Item Budget Report grouped by Fund, Department",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
City of Virginia Beach,,,,,,,,,,,,,Fiscal Year 2012,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Account,,,,,,,,FY 2010,FY 2011,,FY 2011,FY 2012,,FY 2013,FY 2014,,FY 2015,,FY 2016,,
,,,,,,,,,,,,,,,,,,,,,
Code,Account Description,,,,,,,Actual,Adopted,,Amended,Budget,,Budget,Budget,,Budget,,Budget,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,     002 General Fund     ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
 0210 Communications and Information Technology    ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
21126 Information Security and Privacy Office ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
601110,,Middle Management Salaries,,,,,,0,"169,659",,"169,659",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
601111,,Full Time Salaries,,,,,,"241,768",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
601130,,Professional Salaries,,,,,,0,"72,109",,"72,109",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
602101,,F.I.C.A.,,,,,,"14,456","14,990",,"14,990",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
602104,,F.I.C.A. - Medicare,,,,,,"3,381","3,506",,"3,506",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
602201,,Retirement,,,,,,"39,843","42,504",,"42,504",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
602301,,Health Insurance,,,,,,"16,200","16,200",,"16,200",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
602302,,Life Insurance,,,,,,"1,436","2,466",,677,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
602309,,Flexible Benefits Program,,,,,,54,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
602950,,Cell Phone Stipend,,,,,,220,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
603204,,Software Support and Maintenance,,,,,,"40,709","53,100",,"53,100",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
603407,,Other Contractual Services,,,,,,768,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
604103,,Telecommunications - Internal,,,,,,"1,145","2,497",,"2,497",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
604501,,Risk Management Charges,,,,,,571,571,,571,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605501,,Professional Improvement,,,,,,"8,882","9,916",,"9,916",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605502,,Travel - Routine,,,,,,0,31,,31,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605801,,Dues and Association Membership,,,,,,205,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
606001,,Office Supplies,,,,,,"1,176",510,,510,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606111,,"Computer Software < $5,000",,,,,,"1,200","5,100",,"5,100",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606112,,Computer Peripherals,,,,,,787,"5,100",,"5,100",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606412,,Books and Subscriptions,,,,,,"2,886","3,060",,"3,060",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606415,,Computer Supplies,,,,,,0,"1,530",,"1,530",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606432,,Shop Supplies,,,,,,0,"1,020",,"1,020",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
608010,,Lease/Rent of Buildings,,,,,,"5,717",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
21126 Information Security and Privacy ,,,,,,,,"381,404","403,869",,"402,080",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
21127 Technology Project Management Office ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
601110,,Middle Management Salaries,,,,,,0,"315,081",,"315,081",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
601111,,Full Time Salaries,,,,,,"357,374",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
601130,,Professional Salaries,,,,,,0,"122,481",,"122,481",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
602101,,F.I.C.A.,,,,,,"21,647","27,128",,"27,128",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
602104,,F.I.C.A. - Medicare,,,,,,"5,063","6,345",,"6,345",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
602201,,Retirement,,,,,,"58,895","76,922",,"76,922",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
602301,,Health Insurance,,,,,,"21,600","32,400",,"32,400",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
602302,,Life Insurance,,,,,,"2,122","4,462",,"1,225",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
602309,,Flexible Benefits Program,,,,,,108,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
603119,,Police Record Checks,,,,,,37,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
603165,,Information Technology Services,,,,,,0,"38,119",,"38,119",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
603301,,Media Advertising,,,,,,0,720,,720,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
603407,,Other Contractual Services,,,,,,293,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
604103,,Telecommunications - Internal,,,,,,"4,359","4,418",,"4,418",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
604121,,New Subscriptions,,,,,,0,"35,253",,"35,253",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605201,,Postal Services,,,,,,0,50,,50,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605203,,Telecommunications,,,,,,516,544,,544,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605204,,Delivery Services,,,,,,29,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605501,,Professional Improvement,,,,,,"14,446","10,000",,"10,000",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605502,,Travel - Routine,,,,,,0,204,,204,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605801,,Dues and Association Membership,,,,,,238,775,,775,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
606001,,Office Supplies,,,,,,420,"1,000",,"1,000",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606011,,Instructional Supplies,,,,,,0,"2,500",,"2,500",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606099,,P-Card Purchases,,,,,,0,"6,700",,"6,700",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606111,,"Computer Software < $5,000",,,,,,"71,870","3,500",,"3,500",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606112,,Computer Peripherals,,,,,,"1,206",0,,0,0,,0,0,,0,,0,,
