"Expenditure Line Item Budget Report grouped by Fund, Department",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
City of Virginia Beach,,,,,,,,,,,,,Fiscal Year 2014,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Account,,,,,,,,FY 2012,FY 2013,,FY 2013,FY 2014,,FY 2015,FY 2016,,FY 2017,,FY 2018,,
601311,,Part Time Salaries,,,,,,"21,728",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
601350,,Part-Time Technical Salaries,,,,,,0,"27,912",,"27,912","27,912",,"27,912","27,912",,"27,912",,"27,912",,
,,,,,,,,,,,,,,,,,,,,,
602101,,F.I.C.A.,,,,,,"96,353","99,594",,"99,594","102,628",,"102,628","102,628",,"102,628",,"102,628",,
,,,,,,,,,,,,,,,,,,,,,
602104,,F.I.C.A. - Medicare,,,,,,"22,534","23,290",,"23,290","24,003",,"24,003","24,003",,"24,003",,"24,003",,
,,,,,,,,,,,,,,,,,,,,,
602201,,VRS Plan 1 Retirement,,,,,,"241,467","298,056",,"298,056","263,855",,"277,980","263,855",,"277,980",,"277,980",,
,,,,,,,,,,,,,,,,,,,,,
602206,,VRS Plan 2 Retirement,,,,,,0,0,,0,"12,130",,"13,678","13,678",,"15,226",,"15,226",,
,,,,,,,,,,,,,,,,,,,,,
602301,,Health Insurance,,,,,,"116,100","166,239",,"166,239","199,078",,"199,078","199,078",,"199,078",,"199,078",,
,,,,,,,,,,,,,,,,,,,,,
GovMax V5,,,,,,,,,,,88,,,,,,,,,,
,,,,,,,,,,,,,,,,12/5/2013   3:52:52PM - ET,,,,,
"Expenditure Line Item Budget Report grouped by Fund, Department",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
City of Virginia Beach,,,,,,,,,,,,,Fiscal Year 2014,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Account,,,,,,,,FY 2012,FY 2013,,FY 2013,FY 2014,,FY 2015,FY 2016,,FY 2017,,FY 2018,,
,,,,,,,,,,,,,,,,,,,,,
Code,Account Description,,,,,,,Actual,Adopted,,Amended,Budget,,Budget,Budget,,Budget,,Budget,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,     002 General Fund     ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
 0190 Fire    ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
19012 Fire Marshal's Office ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
602302,,Life Insurance,,,,,,"3,854","17,148",,"17,148","17,728",,"17,728","17,728",,"17,728",,"17,728",,
,,,,,,,,,,,,,,,,,,,,,
602309,,Flexible Benefits Program,,,,,,270,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
602403,,Employee Service Awards,,,,,,100,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
602950,,Cell Phone Stipend,,,,,,"1,930","1,680",,"1,680","2,760",,"2,760","2,760",,"2,760",,"2,760",,
,,,,,,,,,,,,,,,,,,,,,
602980,,Clothing Allowance,,,,,,"3,000","3,000",,"3,000","3,030",,"3,030","3,030",,"3,030",,"3,030",,
,,,,,,,,,,,,,,,,,,,,,
603407,,Other Contractual Services,,,,,,324,500,,500,500,,500,500,,500,,500,,
,,,,,,,,,,,,,,,,,,,,,
604103,,Telecommunications - Internal,,,,,,"12,353","10,200",,"10,200","10,200",,"10,200","10,200",,"10,200",,"10,200",,
,,,,,,,,,,,,,,,,,,,,,
604201,,City Garage Charges,,,,,,0,0,,0,"52,501",,"52,501","52,501",,"52,501",,"52,501",,
,,,,,,,,,,,,,,,,,,,,,
604203,,City Garage - Fuel,,,,,,"31,937",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
604401,,Print Shop Charges,,,,,,"2,381",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
604501,,Risk Management Charges,,,,,,"48,795","6,670",,"6,670","6,308",,"6,308","6,308",,"6,308",,"6,308",,
,,,,,,,,,,,,,,,,,,,,,
605201,,Postal Services,,,,,,90,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605203,,Telecommunications,,,,,,"10,504","15,489",,"15,489","15,489",,"15,489","15,489",,"15,489",,"15,489",,
,,,,,,,,,,,,,,,,,,,,,
605501,,Professional Improvement,,,,,,"4,449",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605502,,Travel - Routine,,,,,,30,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605507,,Mandated Certification,,,,,,25,"1,000",,"1,000","1,000",,"1,000","1,000",,"1,000",,"1,000",,
,,,,,,,,,,,,,,,,,,,,,
605801,,Dues and Association Membership,,,,,,805,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
606004,,Medical Supplies,,,,,,459,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606028,,Telecommunication Supplies,,,,,,30,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606112,,Computer Peripherals,,,,,,30,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606412,,Books and Subscriptions,,,,,,"1,424",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606420,,Food and Food Service Supplies,,,,,,70,600,,600,600,,600,600,,600,,600,,
,,,,,,,,,,,,,,,,,,,,,
606424,,Police Supplies,,,,,,991,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606425,,Uniforms and Wearing Apparel,,,,,,"1,442",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606426,,Protective Apparel and Supplies,,,,,,170,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606435,,Other Operating Supplies,,,,,,154,"1,000",,"1,000","1,000",,"1,000","1,000",,"1,000",,"1,000",,
,,,,,,,,,,,,,,,,,,,,,
19012 Fire Marshal's Office ,,,,,,,,"2,142,708","2,246,130",,"2,246,130","2,362,338",,"2,378,011","2,363,886",,"2,379,559",,"2,379,559",,
,,,,,,,,,,,,,,,,,,,,,
19020 Fire Operations ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
601110,,Middle Management Salaries,,,,,,0,"1,396,081",,"1,396,081","1,632,416",,"1,632,416","1,632,416",,"1,632,416",,"1,632,416",,
,,,,,,,,,,,,,,,,,,,,,
601111,,Full Time Salaries,,,,,,"22,085,216",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
601140,,Supervisory Salaries,,,,,,0,"6,468,939",,"6,468,939","6,758,414",,"6,758,414","6,758,414",,"6,758,414",,"6,758,414",,
,,,,,,,,,,,,,,,,,,,,,
601160,,Protective Service Salaries,,,,,,0,"15,174,493",,"15,174,493","15,103,228",,"15,103,228","15,103,228",,"15,103,228",,"15,103,228",,
,,,,,,,,,,,,,,,,,,,,,
601170,,Clerical Salaries,,,,,,0,"34,358",,"34,358","35,049",,"35,049","35,049",,"35,049",,"35,049",,
,,,,,,,,,,,,,,,,,,,,,
601211,,Overtime,,,,,,"3,653,445",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
601260,,Protective Service Overtime,,,,,,0,"2,491,628",,"2,491,628","2,601,888",,"2,601,888","2,601,888",,"2,601,888",,"2,601,888",,
,,,,,,,,,,,,,,,,,,,,,
601710,,Full-Time Salary and Fringe Benefit Increases,,,,,,0,"25,000",,"25,000",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
602101,,F.I.C.A.,,,,,,"1,550,706","1,585,138",,"1,585,138","1,620,207",,"1,620,265","1,620,265",,"1,620,265",,"1,620,265",,
,,,,,,,,,,,,,,,,,,,,,
602104,,F.I.C.A. - Medicare,,,,,,"363,087","370,735",,"370,735","378,890",,"378,890","378,890",,"378,890",,"378,890",,
,,,,,,,,,,,,,,,,,,,,,
602201,,VRS Plan 1 Retirement,,,,,,"3,832,651","4,744,088",,"4,744,088","3,924,284",,"4,134,326","3,924,284",,"4,134,326",,"4,134,326",,
,,,,,,,,,,,,,,,,,,,,,
602206,,VRS Plan 2 Retirement,,,,,,0,0,,0,"373,801",,"421,480","421,480",,"469,174",,"469,174",,
,,,,,,,,,,,,,,,,,,,,,
602301,,Health Insurance,,,,,,"2,155,225","2,524,370",,"2,524,370","3,136,446",,"3,136,446","3,136,446",,"3,136,446",,"3,136,446",,
,,,,,,,,,,,,,,,,,,,,,
602302,,Life Insurance,,,,,,"61,529","272,985",,"272,985","278,379",,"278,379","278,379",,"278,379",,"278,379",,
,,,,,,,,,,,,,,,,,,,,,
602309,,Flexible Benefits Program,,,,,,"2,264",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
602403,,Employee Service Awards,,,,,,700,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
602950,,Cell Phone Stipend,,,,,,"1,730","1,320",,"1,320","2,280",,"2,280","2,280",,"2,280",,"2,280",,
,,,,,,,,,,,,,,,,,,,,,
603101,,Professional Health Services,,,,,,0,"2,040",,"2,040","2,040",,"2,040","2,040",,"2,040",,"2,040",,
,,,,,,,,,,,,,,,,,,,,,
603117,,Technological Services,,,,,,286,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
603201,,General Maintenance and Repair,,,,,,"51,860","114,582",,"114,582","114,582",,"114,582","114,582",,"114,582",,"114,582",,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
603406,,Refuse Disposal Services,,,,,,"2,819","2,800",,"2,800","2,800",,"2,800","2,800",,"2,800",,"2,800",,
,,,,,,,,,,,,,,,,,,,,,
603407,,Other Contractual Services,,,,,,"36,500","36,351",,"36,351","36,351",,"36,351","36,351",,"36,351",,"36,351",,
,,,,,,,,,,,,,,,,,,,,,
603428,,Document Management Services,,,,,,68,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
604103,,Telecommunications - Internal,,,,,,"60,550","51,769",,"51,769","51,769",,"51,769","51,769",,"51,769",,"51,769",,
,,,,,,,,,,,,,,,,,,,,,
GovMax V5,,,,,,,,,,,89,,,,,,,,,,
,,,,,,,,,,,,,,,,12/5/2013   3:52:52PM - ET,,,,,
"Expenditure Line Item Budget Report grouped by Fund, Department",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
City of Virginia Beach,,,,,,,,,,,,,Fiscal Year 2014,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Account,,,,,,,,FY 2012,FY 2013,,FY 2013,FY 2014,,FY 2015,FY 2016,,FY 2017,,FY 2018,,
,,,,,,,,,,,,,,,,,,,,,
Code,Account Description,,,,,,,Actual,Adopted,,Amended,Budget,,Budget,Budget,,Budget,,Budget,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,     002 General Fund     ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
 0190 Fire    ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
19020 Fire Operations ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
604107,,Telecommunications - WAN,,,,,,"40,341","46,450",,"46,450","46,450",,"46,450","46,450",,"46,450",,"46,450",,
,,,,,,,,,,,,,,,,,,,,,
604120,,Existing Subscriptions,,,,,,"38,982","39,500",,"39,500","39,500",,"39,500","39,500",,"39,500",,"39,500",,
,,,,,,,,,,,,,,,,,,,,,
604201,,City Garage Charges,,,,,,"654,041","748,447",,"748,447","1,008,137",,"1,008,137","1,008,137",,"1,008,137",,"1,008,137",,
,,,,,,,,,,,,,,,,,,,,,
604203,,City Garage - Fuel,,,,,,"460,535","372,843",,"372,843","500,629",,"500,629","500,629",,"500,629",,"500,629",,
,,,,,,,,,,,,,,,,,,,,,
604204,,Motor Pool Charges,,,,,,"3,336",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
604401,,Print Shop Charges,,,,,,"10,089","14,370",,"12,766",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
604501,,Risk Management Charges,,,,,,"1,350,726","1,284,459",,"1,284,459","1,214,795",,"1,214,795","1,214,795",,"1,214,795",,"1,214,795",,
,,,,,,,,,,,,,,,,,,,,,
605101,,Electrical Services,,,,,,"14,869","18,770",,"18,770","18,770",,"18,770","18,770",,"18,770",,"18,770",,
,,,,,,,,,,,,,,,,,,,,,
605102,,Heating Services,,,,,,"3,232","4,160",,"4,160","4,160",,"4,160","4,160",,"4,160",,"4,160",,
,,,,,,,,,,,,,,,,,,,,,
605103,,Water Services,,,,,,"3,433","6,060",,"6,060","6,060",,"6,060","6,060",,"6,060",,"6,060",,
,,,,,,,,,,,,,,,,,,,,,
605104,,Sewerage Services,,,,,,"1,009","1,020",,"1,020","1,020",,"1,020","1,020",,"1,020",,"1,020",,
,,,,,,,,,,,,,,,,,,,,,
605201,,Postal Services,,,,,,2,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605202,,Messenger Services,,,,,,"1,850",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605203,,Telecommunications,,,,,,"24,484","15,669",,"15,669","15,669",,"15,669","15,669",,"15,669",,"15,669",,
,,,,,,,,,,,,,,,,,,,,,
605204,,Delivery Services,,,,,,"1,047",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605401,,Lease/Rent of Equipment,,,,,,"1,262",0,,0,"14,370",,"14,370","14,370",,"14,370",,"14,370",,
,,,,,,,,,,,,,,,,,,,,,
605501,,Professional Improvement,,,,,,"16,261","9,045",,"9,045","9,045",,"9,045","9,045",,"9,045",,"9,045",,
,,,,,,,,,,,,,,,,,,,,,
605502,,Travel - Routine,,,,,,535,"3,081",,"3,081","3,081",,"3,081","3,081",,"3,081",,"3,081",,
,,,,,,,,,,,,,,,,,,,,,
605507,,Mandated Certification,,,,,,"1,789",210,,210,210,,210,210,,210,,210,,
,,,,,,,,,,,,,,,,,,,,,
605508,,Travel - Other,,,,,,"3,712",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605634,,Volunteer Fire Squads,,,,,,"8,160","8,160",,"8,160","8,160",,"8,160","8,160",,"8,160",,"8,160",,
,,,,,,,,,,,,,,,,,,,,,
605801,,Dues and Association Membership,,,,,,"3,083","2,829",,"2,829","2,829",,"2,829","2,829",,"2,829",,"2,829",,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
606001,,Office Supplies,,,,,,"3,442","11,000",,"11,000","11,000",,"11,000","11,000",,"11,000",,"11,000",,
,,,,,,,,,,,,,,,,,,,,,
606004,,Medical Supplies,,,,,,"51,940","45,701",,"45,701","45,701",,"45,701","45,701",,"45,701",,"45,701",,
,,,,,,,,,,,,,,,,,,,,,
606005,,Custodial and Cleaning Supplies,,,,,,"11,368","10,465",,"10,465","10,465",,"10,465","10,465",,"10,465",,"10,465",,
,,,,,,,,,,,,,,,,,,,,,
606007,,Repair and Maintenance Supplies,,,,,,828,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
606009,,Vehicle and Powered Equipment Supplies,,,,,,"1,678",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
606016,,Radio Communication Equipment,,,,,,"68,802",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
606026,,Shop Tools,,,,,,388,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606028,,Telecommunication Supplies,,,,,,"3,296",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606111,,"Computer Software < $5,000",,,,,,0,"5,304",,"5,304","5,304",,"5,304","5,304",,"5,304",,"5,304",,
,,,,,,,,,,,,,,,,,,,,,
606112,,Computer Peripherals,,,,,,351,"6,120",,"6,120","6,120",,"6,120","6,120",,"6,120",,"6,120",,
,,,,,,,,,,,,,,,,,,,,,
606412,,Books and Subscriptions,,,,,,166,"2,081",,"2,081","2,081",,"2,081","2,081",,"2,081",,"2,081",,
,,,,,,,,,,,,,,,,,,,,,
606420,,Food and Food Service Supplies,,,,,,"6,372","4,221",,"4,221","4,221",,"4,221","4,221",,"4,221",,"4,221",,
,,,,,,,,,,,,,,,,,,,,,
606422,,Household Supplies and Furnishings,,,,,,"14,904","2,081",,"2,081","2,081",,"2,081","2,081",,"2,081",,"2,081",,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
606423,,DO NOT USE - Other Material and Supplies,,,,,,83,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
606424,,Police Supplies,,,,,,"47,031",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606425,,Uniforms and Wearing Apparel,,,,,,"166,612","192,798",,"192,798","192,798",,"192,798","192,798",,"192,798",,"192,798",,
,,,,,,,,,,,,,,,,,,,,,
606426,,Protective Apparel and Supplies,,,,,,"178,372","186,000",,"186,000","186,000",,"186,000","186,000",,"186,000",,"186,000",,
,,,,,,,,,,,,,,,,,,,,,
606427,,Recreational Supplies,,,,,,"1,184",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606430,,Directional Signs and Supplies,,,,,,400,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606432,,Shop Supplies,,,,,,495,"2,081",,"2,081","2,081",,"2,081","2,081",,"2,081",,"2,081",,
,,,,,,,,,,,,,,,,,,,,,
606433,,Construction Materials and Supplies,,,,,,"1,777","2,081",,"2,081","2,081",,"2,081","2,081",,"2,081",,"2,081",,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
606435,,Other Operating Supplies,,,,,,"88,442","81,754",,"81,754","81,754",,"81,754","81,754",,"81,754",,"81,754",,
,,,,,,,,,,,,,,,,,,,,,
606436,,Measuring Equipment and Supplies,,,,,,"6,984",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
606438,,Chemical Supplies,,,,,,"4,622","20,300",,"20,300","20,300",,"20,300","20,300",,"20,300",,"20,300",,
,,,,,,,,,,,,,,,,,,,,,
606441,,Building Maintenance Supplies,,,,,,153,"4,162",,"4,162","4,162",,"4,162","4,162",,"4,162",,"4,162",,
,,,,,,,,,,,,,,,,,,,,,
607108,,Replacement of Public Safety Equipment,,,,,,"12,080",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
607308,,Public Safety Equipment,,,,,,"4,098",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
19020 Fire Operations ,,,,,,,,"37,177,282","38,447,899",,"38,446,295","39,521,858",,"39,779,637","39,569,595",,"39,827,331",,"39,827,331",,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
GovMax V5,,,,,,,,,,,90,,,,,,,,,,
,,,,,,,,,,,,,,,,12/5/2013   3:52:52PM - ET,,,,,
"Expenditure Line Item Budget Report grouped by Fund, Department",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
City of Virginia Beach,,,,,,,,,,,,,Fiscal Year 2014,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Account,,,,,,,,FY 2012,FY 2013,,FY 2013,FY 2014,,FY 2015,FY 2016,,FY 2017,,FY 2018,,
,,,,,,,,,,,,,,,,,,,,,
Code,Account Description,,,,,,,Actual,Adopted,,Amended,Budget,,Budget,Budget,,Budget,,Budget,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,     002 General Fund     ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
 0190 Fire    ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
19021 Fire Personnel and Development ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
601110,,Middle Management Salaries,,,,,,0,"261,636",,"261,636","254,263",,"254,263","254,263",,"254,263",,"254,263",,
,,,,,,,,,,,,,,,,,,,,,
601111,,Full Time Salaries,,,,,,"525,953",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
601130,,Professional Salaries,,,,,,0,"91,123",,"91,123","125,175",,"125,175","125,175",,"125,175",,"125,175",,
,,,,,,,,,,,,,,,,,,,,,
601140,,Supervisory Salaries,,,,,,0,"148,882",,"148,882","151,826",,"151,826","151,826",,"151,826",,"151,826",,
,,,,,,,,,,,,,,,,,,,,,
601160,,Protective Service Salaries,,,,,,0,"214,687",,"214,687","244,172",,"244,172","244,172",,"244,172",,"244,172",,
,,,,,,,,,,,,,,,,,,,,,
601170,,Clerical Salaries,,,,,,0,"112,392",,"112,392","111,606",,"111,606","111,606",,"111,606",,"111,606",,
,,,,,,,,,,,,,,,,,,,,,
601211,,Overtime,,,,,,"143,365",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
601260,,Protective Service Overtime,,,,,,0,"71,890",,"71,890","71,890",,"71,890","71,890",,"71,890",,"71,890",,
,,,,,,,,,,,,,,,,,,,,,
602101,,F.I.C.A.,,,,,,"39,108","55,949",,"55,949","59,602",,"59,602","59,602",,"59,602",,"59,602",,
,,,,,,,,,,,,,,,,,,,,,
602104,,F.I.C.A. - Medicare,,,,,,"9,147","13,085",,"13,085","13,940",,"13,940","13,940",,"13,940",,"13,940",,
,,,,,,,,,,,,,,,,,,,,,
602201,,VRS Plan 1 Retirement,,,,,,"92,193","169,995",,"169,995","164,439",,"173,240","164,439",,"173,240",,"173,240",,
,,,,,,,,,,,,,,,,,,,,,
602301,,Health Insurance,,,,,,"36,000","86,198",,"86,198","118,244",,"118,244","118,244",,"118,244",,"118,244",,
,,,,,,,,,,,,,,,,,,,,,
602302,,Life Insurance,,,,,,"1,468","9,781",,"9,781","10,476",,"10,476","10,476",,"10,476",,"10,476",,
,,,,,,,,,,,,,,,,,,,,,
602309,,Flexible Benefits Program,,,,,,70,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
602950,,Cell Phone Stipend,,,,,,830,"1,800",,"1,800","2,400",,"2,400","2,400",,"2,400",,"2,400",,
,,,,,,,,,,,,,,,,,,,,,
603117,,Technological Services,,,,,,650,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
603201,,General Maintenance and Repair,,,,,,"3,688","2,550",,"2,550","2,550",,"2,550","2,550",,"2,550",,"2,550",,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
603301,,Media Advertising,,,,,,0,"1,220",,"1,220","1,220",,"1,220","1,220",,"1,220",,"1,220",,
,,,,,,,,,,,,,,,,,,,,,
603406,,Refuse Disposal Services,,,,,,"2,713","1,715",,"1,715","1,715",,"1,715","1,715",,"1,715",,"1,715",,
,,,,,,,,,,,,,,,,,,,,,
603407,,Other Contractual Services,,,,,,"2,224","44,980",,"44,980","110,434",,"110,434","110,434",,"110,434",,"110,434",,
,,,,,,,,,,,,,,,,,,,,,
604103,,Telecommunications - Internal,,,,,,"9,020","16,646",,"16,646","16,646",,"16,646","16,646",,"16,646",,"16,646",,
,,,,,,,,,,,,,,,,,,,,,
604107,,Telecommunications - WAN,,,,,,"3,768","4,275",,"4,275","4,275",,"4,275","4,275",,"4,275",,"4,275",,
,,,,,,,,,,,,,,,,,,,,,
604120,,Existing Subscriptions,,,,,,336,510,,510,510,,510,510,,510,,510,,
,,,,,,,,,,,,,,,,,,,,,
604201,,City Garage Charges,,,,,,"6,866","6,866",,"6,866","2,684",,"2,684","2,684",,"2,684",,"2,684",,
,,,,,,,,,,,,,,,,,,,,,
604203,,City Garage - Fuel,,,,,,"1,709",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
604401,,Print Shop Charges,,,,,,"11,589","12,416",,"9,481",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
604501,,Risk Management Charges,,,,,,"93,051","18,379",,"18,379","17,382",,"17,382","17,382",,"17,382",,"17,382",,
,,,,,,,,,,,,,,,,,,,,,
605201,,Postal Services,,,,,,463,"1,020",,"1,020","1,020",,"1,020","1,020",,"1,020",,"1,020",,
,,,,,,,,,,,,,,,,,,,,,
605202,,Messenger Services,,,,,,164,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605203,,Telecommunications,,,,,,"2,114","1,140",,"1,140","1,140",,"1,140","1,140",,"1,140",,"1,140",,
,,,,,,,,,,,,,,,,,,,,,
605204,,Delivery Services,,,,,,15,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605401,,Lease/Rent of Equipment,,,,,,440,520,,520,"12,936",,"12,936","12,936",,"12,936",,"12,936",,
,,,,,,,,,,,,,,,,,,,,,
605501,,Professional Improvement,,,,,,"2,396","6,756",,"6,756","6,756",,"6,756","6,756",,"6,756",,"6,756",,
,,,,,,,,,,,,,,,,,,,,,
605502,,Travel - Routine,,,,,,0,52,,52,52,,52,52,,52,,52,,
,,,,,,,,,,,,,,,,,,,,,
605507,,Mandated Certification,,,,,,0,936,,936,936,,936,936,,936,,936,,
,,,,,,,,,,,,,,,,,,,,,
605508,,Travel - Other,,,,,,165,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605801,,Dues and Association Membership,,,,,,"2,206",520,,520,520,,520,520,,520,,520,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
606001,,Office Supplies,,,,,,"9,754","13,000",,"13,000","13,000",,"13,000","13,000",,"13,000",,"13,000",,
,,,,,,,,,,,,,,,,,,,,,
606004,,Medical Supplies,,,,,,261,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606005,,Custodial and Cleaning Supplies,,,,,,142,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606011,,Instructional Supplies,,,,,,0,"7,283",,"7,283","7,283",,"7,283","7,283",,"7,283",,"7,283",,
,,,,,,,,,,,,,,,,,,,,,
606112,,Computer Peripherals,,,,,,"1,061","1,040",,"1,040","1,040",,"1,040","1,040",,"1,040",,"1,040",,
,,,,,,,,,,,,,,,,,,,,,
606412,,Books and Subscriptions,,,,,,"1,795","12,442",,"12,442","12,442",,"12,442","12,442",,"12,442",,"12,442",,
,,,,,,,,,,,,,,,,,,,,,
606420,,Food and Food Service Supplies,,,,,,470,"1,800",,"1,800","1,800",,"1,800","1,800",,"1,800",,"1,800",,
,,,,,,,,,,,,,,,,,,,,,
